Pavarde            Vardas       Galutinis
Vasiliauskas       3743Vardenis4.36
Vasiliauskas       3748Vardenis4.16
Butkus             3750Vardenis4.20
Jankauskas         3751Vardenis4.88
Urbonas            3752Vardenis4.28
Navickas           3756Vardenis3.48
Urbonas            3759Vardenis4.12
Urbonas            3764Vardenis4.28
Pranevicius        3766Vardenis3.24
Urbonas            3767Vardenis2.24
Petrauskas         3768Vardenis3.52
Kavaliauskas       3771Vardenis3.88
Urbonas            3775Vardenis2.88
Navickas           3776Vardenis3.36
Butkus             3778Vardenis4.96
Kazlauskas         3780Vardenis4.08
Navickas           3783Vardenis4.12
Urbonas            3788Vardenis4.00
Butkus             3792Vardenis1.64
Ramanauskas        3793Vardenis4.36
Butkus             3795Vardenis4.08
Pranevicius        3798Vardenis3.24
Pranevicius        3801Vardenis2.60
Butkus             3802Vardenis4.44
Navickas           3803Vardenis3.32
Vasiliauskas       3804Vardenis4.28
Navickas           3808Vardenis4.00
Vasiliauskas       3809Vardenis4.24
Ramanauskas        3810Vardenis3.92
Vasiliauskas       3811Vardenis3.76
Petrauskas         3813Vardenis4.12
Pranevicius        3817Vardenis2.84
Jankauskas         3818Vardenis2.52
Ramanauskas        3819Vardenis3.28
Kavaliauskas       3820Vardenis2.96
Kavaliauskas       3823Vardenis4.08
Kazlauskas         3824Vardenis1.80
Kazlauskas         3827Vardenis4.68
Petrauskas         3831Vardenis3.20
Pranevicius        3832Vardenis3.32
Urbonas            3834Vardenis4.32
Navickas           3835Vardenis3.32
Pranevicius        3836Vardenis2.84
Pranevicius        3842Vardenis3.32
Kavaliauskas       3847Vardenis2.44
Ramanauskas        3848Vardenis3.68
Jankauskas         3851Vardenis3.36
Ramanauskas        3855Vardenis4.40
Urbonas            3856Vardenis2.84
Vasiliauskas       3861Vardenis3.92
Navickas           3862Vardenis3.24
Butkus             3863Vardenis4.88
Urbonas            3865Vardenis4.32
Pranevicius        3868Vardenis4.68
Navickas           3869Vardenis2.68
Urbonas            3871Vardenis4.88
Kavaliauskas       3872Vardenis3.76
Butkus             3873Vardenis4.64
Vasiliauskas       3876Vardenis4.48
Vasiliauskas       3878Vardenis4.64
Vasiliauskas       3879Vardenis2.36
Kavaliauskas       3881Vardenis2.20
Navickas           3886Vardenis4.32
Butkus             3887Vardenis4.44
Urbonas            3891Vardenis2.28
Ramanauskas        3898Vardenis2.92
Ramanauskas        3901Vardenis3.36
Petrauskas         3903Vardenis2.44
Butkus             3904Vardenis4.12
Pranevicius        3908Vardenis3.68
Petrauskas         3910Vardenis2.84
Navickas           3913Vardenis4.96
Butkus             3915Vardenis3.84
Petrauskas         3921Vardenis3.84
Navickas           3925Vardenis3.40
Navickas           3930Vardenis3.04
Kazlauskas         3933Vardenis2.60
Ramanauskas        3934Vardenis4.44
Petrauskas         3936Vardenis3.96
Kavaliauskas       3942Vardenis4.92
Kavaliauskas       3944Vardenis3.40
Vasiliauskas       3945Vardenis3.92
Petrauskas         3950Vardenis3.64
Urbonas            3952Vardenis2.28
Jankauskas         3953Vardenis3.76
Navickas           3954Vardenis4.04
Vasiliauskas       3955Vardenis2.72
Petrauskas         3957Vardenis4.72
Kavaliauskas       3960Vardenis4.44
Jankauskas         3961Vardenis3.84
Navickas           3962Vardenis3.20
Kazlauskas         3964Vardenis4.36
Ramanauskas        3965Vardenis4.68
Vasiliauskas       3966Vardenis4.60
Urbonas            3967Vardenis3.60
Vasiliauskas       3968Vardenis4.12
Urbonas            3969Vardenis2.32
Jankauskas         3971Vardenis4.24
Urbonas            3972Vardenis2.44
Butkus             3973Vardenis4.20
Kavaliauskas       3975Vardenis3.52
Urbonas            3976Vardenis3.32
Petrauskas         3981Vardenis3.24
Navickas           3982Vardenis4.56
Kavaliauskas       3987Vardenis4.16
Jankauskas         3988Vardenis3.88
Urbonas            3989Vardenis3.48
Navickas           3993Vardenis4.28
Navickas           3996Vardenis4.76
Kazlauskas         3999Vardenis4.56
Navickas           4000Vardenis3.60
Pranevicius        4001Vardenis3.52
Pranevicius        4007Vardenis3.64
Navickas           4008Vardenis3.88
Pranevicius        4013Vardenis3.44
Pranevicius        4015Vardenis3.84
Pranevicius        4016Vardenis3.48
Kazlauskas         4017Vardenis3.48
Jankauskas         4018Vardenis4.80
Ramanauskas        4021Vardenis3.12
Pranevicius        4024Vardenis4.36
Kavaliauskas       4026Vardenis4.60
Kazlauskas         4030Vardenis2.96
Kavaliauskas       4031Vardenis4.36
Jankauskas         4033Vardenis4.76
Jankauskas         4035Vardenis2.68
Petrauskas         4041Vardenis4.64
Pranevicius        4044Vardenis3.56
Kavaliauskas       4045Vardenis3.56
Vasiliauskas       4046Vardenis3.92
Ramanauskas        4047Vardenis2.80
Pranevicius        4052Vardenis4.56
Butkus             4055Vardenis4.44
Ramanauskas        4058Vardenis3.00
Ramanauskas        4063Vardenis4.76
Jankauskas         4064Vardenis2.20
Butkus             4066Vardenis2.88
Navickas           4067Vardenis3.36
Navickas           4069Vardenis2.92
Urbonas            4070Vardenis2.84
Urbonas            4073Vardenis3.60
Ramanauskas        4074Vardenis3.52
Pranevicius        4077Vardenis3.16
Butkus             4079Vardenis3.04
Kazlauskas         4081Vardenis2.20
Ramanauskas        4091Vardenis3.24
Kavaliauskas       4094Vardenis2.44
Kavaliauskas       4096Vardenis4.60
Ramanauskas        4099Vardenis3.44
Kavaliauskas       4104Vardenis3.56
Ramanauskas        4105Vardenis3.72
Navickas           4108Vardenis3.52
Kavaliauskas       4109Vardenis2.72
Ramanauskas        4110Vardenis4.12
Butkus             4111Vardenis2.76
Petrauskas         4113Vardenis2.92
Kazlauskas         4116Vardenis4.52
Butkus             4119Vardenis3.16
Urbonas            4120Vardenis4.44
Petrauskas         4123Vardenis3.56
Petrauskas         4125Vardenis4.08
Urbonas            4131Vardenis4.32
Ramanauskas        4133Vardenis3.60
Butkus             4136Vardenis3.56
Vasiliauskas       4137Vardenis4.96
Kazlauskas         4141Vardenis4.88
Butkus             4143Vardenis3.68
Ramanauskas        4145Vardenis3.12
Pranevicius        4146Vardenis3.24
Kavaliauskas       4148Vardenis2.28
Ramanauskas        4149Vardenis4.36
Pranevicius        4151Vardenis3.72
Ramanauskas        4154Vardenis2.96
Petrauskas         4155Vardenis3.56
Urbonas            4156Vardenis4.72
Pranevicius        4158Vardenis2.60
Pranevicius        4164Vardenis4.40
Navickas           4166Vardenis2.20
Vasiliauskas       4169Vardenis3.88
Vasiliauskas       4172Vardenis2.32
Navickas           4175Vardenis4.52
Vasiliauskas       4176Vardenis4.96
Kazlauskas         4178Vardenis4.68
Petrauskas         4183Vardenis4.72
Ramanauskas        4185Vardenis4.68
Butkus             4187Vardenis4.80
Navickas           4188Vardenis3.16
Butkus             4190Vardenis3.48
Vasiliauskas       4196Vardenis3.36
Pranevicius        4200Vardenis2.84
Petrauskas         4202Vardenis4.40
Urbonas            4203Vardenis2.68
Kazlauskas         4206Vardenis3.56
Kazlauskas         4209Vardenis2.56
Urbonas            4210Vardenis4.24
Jankauskas         4211Vardenis4.80
Pranevicius        4218Vardenis4.32
Kavaliauskas       4221Vardenis4.48
Pranevicius        4223Vardenis3.68
Butkus             4227Vardenis2.48
Urbonas            4228Vardenis2.92
Vasiliauskas       4229Vardenis3.20
Navickas           4236Vardenis2.28
Jankauskas         4237Vardenis2.12
Ramanauskas        4241Vardenis4.04
Urbonas            4242Vardenis3.28
Urbonas            4243Vardenis3.92
Urbonas            4248Vardenis2.68
Navickas           4251Vardenis3.20
Vasiliauskas       4253Vardenis3.00
Jankauskas         4254Vardenis4.92
Kavaliauskas       4255Vardenis3.88
Ramanauskas        4256Vardenis3.88
Butkus             4258Vardenis3.80
Petrauskas         4259Vardenis4.28
Petrauskas         4260Vardenis2.68
Pranevicius        4261Vardenis3.84
Urbonas            4263Vardenis3.52
Petrauskas         4268Vardenis2.68
Vasiliauskas       4269Vardenis4.48
Butkus             4272Vardenis4.76
Navickas           4273Vardenis2.40
Navickas           4277Vardenis4.64
Pranevicius        4278Vardenis3.60
Vasiliauskas       4280Vardenis3.00
Butkus             4281Vardenis3.64
Pranevicius        4283Vardenis4.64
Navickas           4286Vardenis3.64
Petrauskas         4290Vardenis3.80
Navickas           4291Vardenis3.28
Vasiliauskas       4295Vardenis4.56
Pranevicius        4296Vardenis4.20
Ramanauskas        4301Vardenis2.68
Vasiliauskas       4302Vardenis4.84
Kavaliauskas       4303Vardenis2.12
Vasiliauskas       4305Vardenis4.12
Kavaliauskas       4306Vardenis2.52
Navickas           4307Vardenis2.68
Kavaliauskas       4310Vardenis3.40
Ramanauskas        4312Vardenis2.44
Jankauskas         4317Vardenis3.76
Ramanauskas        4318Vardenis3.32
Vasiliauskas       4322Vardenis1.88
Kazlauskas         4325Vardenis3.96
Pranevicius        4326Vardenis4.60
Kavaliauskas       4335Vardenis4.64
Pranevicius        4337Vardenis2.68
Pranevicius        4340Vardenis3.20
Kazlauskas         4343Vardenis3.76
Urbonas            4346Vardenis3.12
Ramanauskas        4347Vardenis2.68
Pranevicius        4348Vardenis4.60
Petrauskas         4349Vardenis4.80
Petrauskas         4350Vardenis1.40
Pranevicius        4352Vardenis4.28
Vasiliauskas       4354Vardenis3.44
Urbonas            4355Vardenis4.92
Jankauskas         4356Vardenis3.24
Vasiliauskas       4357Vardenis4.80
Ramanauskas        4358Vardenis3.52
Ramanauskas        4360Vardenis4.80
Butkus             4362Vardenis3.60
Ramanauskas        4365Vardenis4.28
Ramanauskas        4367Vardenis3.16
Jankauskas         4370Vardenis4.96
Vasiliauskas       4373Vardenis2.36
Navickas           4374Vardenis4.52
Ramanauskas        4375Vardenis2.40
Jankauskas         4378Vardenis3.00
Butkus             4382Vardenis2.88
Kavaliauskas       4385Vardenis3.68
Urbonas            4386Vardenis3.20
Petrauskas         4391Vardenis3.16
Kavaliauskas       4397Vardenis1.96
Ramanauskas        4398Vardenis4.04
Ramanauskas        4400Vardenis4.08
Kavaliauskas       4404Vardenis3.32
Jankauskas         4405Vardenis3.64
Vasiliauskas       4406Vardenis4.76
Jankauskas         4407Vardenis4.28
Butkus             4408Vardenis1.88
Jankauskas         4410Vardenis2.32
Kavaliauskas       4412Vardenis4.16
Pranevicius        4414Vardenis4.48
Vasiliauskas       4416Vardenis3.96
Ramanauskas        4417Vardenis4.80
Ramanauskas        4418Vardenis4.52
Jankauskas         4421Vardenis3.88
Petrauskas         4423Vardenis3.44
Jankauskas         4426Vardenis2.96
Butkus             4429Vardenis2.44
Vasiliauskas       4430Vardenis3.64
Navickas           4435Vardenis4.56
Butkus             4436Vardenis4.20
Kavaliauskas       4438Vardenis4.84
Urbonas            4442Vardenis3.60
Kavaliauskas       4446Vardenis3.48
Navickas           4455Vardenis4.76
Jankauskas         4456Vardenis3.72
Petrauskas         4457Vardenis4.04
Vasiliauskas       4458Vardenis2.88
Ramanauskas        4462Vardenis4.48
Pranevicius        4464Vardenis3.68
Pranevicius        4466Vardenis3.52
Ramanauskas        4468Vardenis3.72
Kazlauskas         4469Vardenis4.84
Pranevicius        4473Vardenis4.44
Butkus             4476Vardenis3.92
Kazlauskas         4477Vardenis2.76
Urbonas            4478Vardenis3.08
Urbonas            4480Vardenis4.64
Navickas           4484Vardenis4.64
Urbonas            4485Vardenis3.60
Petrauskas         4486Vardenis4.32
Kazlauskas         4487Vardenis2.44
Pranevicius        4490Vardenis3.36
Pranevicius        4493Vardenis3.24
Urbonas            4495Vardenis2.68
Vasiliauskas       4496Vardenis3.20
Urbonas            4497Vardenis2.64
Kavaliauskas       4502Vardenis3.44
Kazlauskas         4503Vardenis3.68
Kavaliauskas       4504Vardenis3.80
Petrauskas         4508Vardenis4.56
Kazlauskas         4511Vardenis2.68
Kazlauskas         4514Vardenis4.56
Kazlauskas         4517Vardenis4.44
Navickas           4520Vardenis3.80
Ramanauskas        4523Vardenis4.16
Butkus             4525Vardenis4.52
Petrauskas         4527Vardenis3.84
Ramanauskas        4529Vardenis4.32
Petrauskas         4532Vardenis4.04
Pranevicius        4534Vardenis2.68
Kazlauskas         4535Vardenis3.44
Kavaliauskas       4536Vardenis4.16
Vasiliauskas       4538Vardenis2.92
Navickas           4539Vardenis4.88
Kazlauskas         4540Vardenis4.32
Navickas           4541Vardenis3.72
Petrauskas         4542Vardenis4.20
Urbonas            4547Vardenis4.64
Butkus             4548Vardenis4.84
Vasiliauskas       4549Vardenis2.28
Navickas           4550Vardenis4.96
Urbonas            4554Vardenis4.88
Butkus             4556Vardenis4.92
Pranevicius        4558Vardenis3.44
Jankauskas         4560Vardenis3.96
Vasiliauskas       4562Vardenis2.80
Kazlauskas         4567Vardenis3.48
Kavaliauskas       4570Vardenis3.60
Jankauskas         4571Vardenis3.80
Kazlauskas         4572Vardenis3.00
Urbonas            4577Vardenis4.56
Ramanauskas        4584Vardenis4.64
Butkus             4585Vardenis4.48
Jankauskas         4586Vardenis4.80
Petrauskas         4588Vardenis4.28
Kazlauskas         4593Vardenis3.32
Ramanauskas        4595Vardenis2.28
Butkus             4596Vardenis4.80
Kavaliauskas       4599Vardenis3.88
Kazlauskas         4604Vardenis3.48
Navickas           4609Vardenis3.00
Ramanauskas        4611Vardenis4.44
Kavaliauskas       4612Vardenis2.48
Kazlauskas         4615Vardenis2.84
Pranevicius        4617Vardenis3.52
Vasiliauskas       4619Vardenis3.84
Kavaliauskas       4622Vardenis3.04
Kazlauskas         4624Vardenis3.20
Petrauskas         4625Vardenis4.16
Ramanauskas        4630Vardenis3.20
Vasiliauskas       4634Vardenis4.40
Urbonas            4639Vardenis4.76
Navickas           4642Vardenis2.60
Butkus             4645Vardenis3.72
Pranevicius        4651Vardenis4.32
Kazlauskas         4653Vardenis3.40
Ramanauskas        4654Vardenis2.84
Butkus             4655Vardenis4.24
Kavaliauskas       4656Vardenis3.64
Urbonas            4657Vardenis3.64
Kazlauskas         4659Vardenis3.92
Kazlauskas         4662Vardenis3.24
Ramanauskas        4665Vardenis3.20
Vasiliauskas       4667Vardenis4.52
Kavaliauskas       4673Vardenis2.68
Navickas           4674Vardenis4.68
Navickas           4681Vardenis3.72
Petrauskas         4682Vardenis4.16
Petrauskas         4686Vardenis4.16
Petrauskas         4688Vardenis3.16
Jankauskas         4691Vardenis3.12
Butkus             4693Vardenis2.88
Vasiliauskas       4694Vardenis4.60
Urbonas            4695Vardenis4.80
Ramanauskas        4696Vardenis3.24
Jankauskas         4697Vardenis3.44
Navickas           4701Vardenis4.36
Ramanauskas        4703Vardenis3.32
Kazlauskas         4705Vardenis2.84
Ramanauskas        4707Vardenis4.12
Petrauskas         4709Vardenis3.04
Pranevicius        4713Vardenis4.88
Kazlauskas         4715Vardenis3.08
Kavaliauskas       4717Vardenis3.84
Pranevicius        4720Vardenis2.28
Petrauskas         4721Vardenis3.24
Kavaliauskas       4722Vardenis2.68
Pranevicius        4724Vardenis4.24
Navickas           4731Vardenis2.84
Urbonas            4733Vardenis3.80
Pranevicius        4737Vardenis4.92
Kazlauskas         4738Vardenis3.32
Kazlauskas         4740Vardenis3.76
Ramanauskas        4743Vardenis2.84
Kazlauskas         4746Vardenis2.20
Ramanauskas        4747Vardenis1.48
Pranevicius        4748Vardenis2.88
Navickas           4749Vardenis4.68
Vasiliauskas       4750Vardenis4.48
Ramanauskas        4756Vardenis4.44
Butkus             4758Vardenis3.84
Pranevicius        4761Vardenis2.96
Jankauskas         4763Vardenis3.00
Navickas           4766Vardenis4.40
Urbonas            4773Vardenis2.76
Jankauskas         4776Vardenis3.16
Kavaliauskas       4778Vardenis2.92
Butkus             4780Vardenis4.76
Navickas           4781Vardenis4.16
Butkus             4785Vardenis2.60
Kavaliauskas       4792Vardenis4.72
Kazlauskas         4794Vardenis4.20
Navickas           4795Vardenis2.52
Kavaliauskas       4798Vardenis4.48
Pranevicius        4800Vardenis3.12
Navickas           4804Vardenis2.72
Kazlauskas         4806Vardenis3.72
Ramanauskas        4808Vardenis4.72
Kavaliauskas       4809Vardenis3.28
Pranevicius        4810Vardenis2.68
Kavaliauskas       4811Vardenis3.04
Butkus             4813Vardenis4.64
Butkus             4814Vardenis3.76
Ramanauskas        4815Vardenis3.44
Vasiliauskas       4816Vardenis2.96
Pranevicius        4819Vardenis3.60
Pranevicius        4825Vardenis4.68
Pranevicius        4828Vardenis3.76
Ramanauskas        4830Vardenis4.40
Butkus             4833Vardenis3.00
Kavaliauskas       4835Vardenis3.04
Kavaliauskas       4836Vardenis2.84
Kavaliauskas       4837Vardenis3.24
Ramanauskas        4840Vardenis4.08
Vasiliauskas       4846Vardenis4.64
Ramanauskas        4847Vardenis3.60
Jankauskas         4848Vardenis3.28
Navickas           4850Vardenis4.76
Butkus             4851Vardenis4.92
Ramanauskas        4852Vardenis4.80
Ramanauskas        4853Vardenis3.96
Vasiliauskas       4854Vardenis4.32
Butkus             4856Vardenis3.84
Ramanauskas        4859Vardenis2.80
Vasiliauskas       4860Vardenis3.80
Urbonas            4867Vardenis4.92
Pranevicius        4868Vardenis4.84
Kavaliauskas       4869Vardenis3.16
Kazlauskas         4872Vardenis3.32
Jankauskas         4874Vardenis3.28
Pranevicius        4877Vardenis4.72
Vasiliauskas       4880Vardenis2.60
Urbonas            4883Vardenis4.52
Pranevicius        4885Vardenis4.48
Kavaliauskas       4888Vardenis4.76
Vasiliauskas       4891Vardenis2.84
Urbonas            4894Vardenis3.32
Jankauskas         4895Vardenis2.60
Kavaliauskas       4897Vardenis3.24
Kavaliauskas       4898Vardenis2.40
Butkus             4899Vardenis3.16
Urbonas            4901Vardenis3.28
Ramanauskas        4902Vardenis4.56
Navickas           4906Vardenis3.68
Kazlauskas         4907Vardenis4.76
Kazlauskas         4911Vardenis4.36
Butkus             4912Vardenis4.96
Butkus             4913Vardenis3.24
Kavaliauskas       4915Vardenis3.68
Kazlauskas         4918Vardenis3.80
Petrauskas         4919Vardenis4.04
Ramanauskas        4920Vardenis2.44
Petrauskas         4923Vardenis2.36
Kazlauskas         4925Vardenis4.80
Butkus             4926Vardenis4.40
Kazlauskas         4927Vardenis4.24
Kavaliauskas       4929Vardenis2.84
Vasiliauskas       4930Vardenis3.44
Vasiliauskas       4931Vardenis2.76
Petrauskas         4932Vardenis3.68
Jankauskas         4938Vardenis2.36
Navickas           4941Vardenis2.88
Ramanauskas        4945Vardenis4.12
Ramanauskas        4946Vardenis4.88
Navickas           4951Vardenis3.64
Navickas           4955Vardenis3.88
Butkus             4956Vardenis4.04
Kavaliauskas       4959Vardenis4.32
Jankauskas         4964Vardenis4.32
Vasiliauskas       4968Vardenis3.56
Kazlauskas         4969Vardenis4.04
Urbonas            4970Vardenis4.56
Jankauskas         4975Vardenis4.64
Petrauskas         4977Vardenis4.32
Pranevicius        4978Vardenis2.84
Jankauskas         4981Vardenis2.40
Kazlauskas         4982Vardenis4.80
Kavaliauskas       4987Vardenis2.68
Navickas           4991Vardenis4.20
Kavaliauskas       4992Vardenis3.28
Urbonas            4994Vardenis4.04
Vasiliauskas       4996Vardenis4.08
Navickas           5000Vardenis4.12
Kavaliauskas       5002Vardenis4.96
Vasiliauskas       5004Vardenis4.12
Ramanauskas        5005Vardenis4.20
Petrauskas         5006Vardenis3.88
Vasiliauskas       5008Vardenis4.76
Butkus             5009Vardenis4.56
Kazlauskas         5013Vardenis4.32
Ramanauskas        5015Vardenis2.20
Jankauskas         5016Vardenis3.60
Butkus             5018Vardenis4.16
Urbonas            5020Vardenis3.48
Vasiliauskas       5023Vardenis4.36
Petrauskas         5024Vardenis3.76
Kazlauskas         5028Vardenis3.56
Vasiliauskas       5029Vardenis4.52
Urbonas            5030Vardenis3.04
Petrauskas         5033Vardenis3.00
Pranevicius        5035Vardenis3.96
Kavaliauskas       5037Vardenis4.28
Urbonas            5041Vardenis3.56
Pranevicius        5044Vardenis4.56
Kavaliauskas       5045Vardenis4.88
Ramanauskas        5047Vardenis4.52
Kavaliauskas       5050Vardenis4.24
Urbonas            5052Vardenis2.60
Kavaliauskas       5055Vardenis2.92
Kazlauskas         5058Vardenis2.52
Navickas           5060Vardenis4.12
Ramanauskas        5063Vardenis3.92
Urbonas            5065Vardenis3.76
Pranevicius        5067Vardenis4.28
Kazlauskas         5068Vardenis3.84
Pranevicius        5072Vardenis3.32
Butkus             5073Vardenis3.76
Urbonas            5075Vardenis4.40
Navickas           5079Vardenis2.60
Butkus             5080Vardenis4.76
Navickas           5082Vardenis4.16
Pranevicius        5085Vardenis3.44
Kavaliauskas       5086Vardenis4.84
Kavaliauskas       5087Vardenis4.24
Pranevicius        5089Vardenis2.76
Ramanauskas        5097Vardenis2.36
Vasiliauskas       5100Vardenis4.60
Vasiliauskas       5102Vardenis2.68
Ramanauskas        5106Vardenis4.84
Pranevicius        5109Vardenis3.20
Butkus             5110Vardenis4.16
Jankauskas         5114Vardenis4.68
Vasiliauskas       5116Vardenis4.44
Vasiliauskas       5120Vardenis3.04
Butkus             5121Vardenis3.32
Kazlauskas         5122Vardenis4.28
Vasiliauskas       5123Vardenis3.68
Urbonas            5125Vardenis3.68
Urbonas            5127Vardenis3.16
Navickas           5128Vardenis2.88
Ramanauskas        5129Vardenis3.36
Vasiliauskas       5132Vardenis3.44
Jankauskas         5133Vardenis4.56
Jankauskas         5141Vardenis3.36
Ramanauskas        5142Vardenis2.36
Navickas           5147Vardenis3.08
Vasiliauskas       5148Vardenis4.08
Vasiliauskas       5151Vardenis2.60
Kazlauskas         5152Vardenis3.24
Kavaliauskas       5154Vardenis3.36
Vasiliauskas       5155Vardenis3.04
Vasiliauskas       5158Vardenis4.92
Ramanauskas        5160Vardenis4.16
Vasiliauskas       5162Vardenis4.88
Pranevicius        5163Vardenis3.12
Ramanauskas        5166Vardenis4.68
Vasiliauskas       5167Vardenis2.76
Kazlauskas         5168Vardenis2.88
Navickas           5169Vardenis4.96
Ramanauskas        5172Vardenis2.16
Urbonas            5173Vardenis3.44
Urbonas            5175Vardenis4.92
Kavaliauskas       5177Vardenis3.72
Pranevicius        5178Vardenis3.00
Kavaliauskas       5181Vardenis4.64
Petrauskas         5184Vardenis3.80
Pranevicius        5190Vardenis3.72
Kazlauskas         5192Vardenis3.40
Navickas           5198Vardenis2.52
Urbonas            5202Vardenis4.04
Kavaliauskas       5210Vardenis4.00
Pranevicius        5211Vardenis3.88
Jankauskas         5212Vardenis3.32
Vasiliauskas       5213Vardenis3.12
Urbonas            5214Vardenis4.28
Butkus             5216Vardenis2.36
Jankauskas         5218Vardenis2.44
Urbonas            5222Vardenis4.56
Kazlauskas         5224Vardenis2.96
Kavaliauskas       5234Vardenis4.20
Kavaliauskas       5238Vardenis4.40
Pranevicius        5239Vardenis3.20
Jankauskas         5240Vardenis3.08
Butkus             5243Vardenis4.92
Urbonas            5247Vardenis3.16
Butkus             5248Vardenis3.68
Navickas           5251Vardenis3.44
Vasiliauskas       5252Vardenis4.80
Urbonas            5254Vardenis4.40
Kazlauskas         5255Vardenis2.68
Kazlauskas         5258Vardenis4.16
Jankauskas         5260Vardenis3.72
Pranevicius        5262Vardenis4.04
Petrauskas         5263Vardenis2.64
Vasiliauskas       5266Vardenis4.56
Jankauskas         5268Vardenis4.36
Pranevicius        5275Vardenis4.60
Navickas           5280Vardenis4.84
Kazlauskas         5281Vardenis4.52
Petrauskas         5282Vardenis3.36
Vasiliauskas       5284Vardenis4.40
Petrauskas         5285Vardenis4.76
Navickas           5286Vardenis4.80
Vasiliauskas       5289Vardenis4.04
Urbonas            5290Vardenis3.08
Navickas           5291Vardenis4.20
Butkus             5302Vardenis4.84
Pranevicius        5303Vardenis4.96
Petrauskas         5307Vardenis3.72
Ramanauskas        5308Vardenis3.48
Kavaliauskas       5310Vardenis3.32
Urbonas            5311Vardenis1.88
Butkus             5317Vardenis4.72
Kazlauskas         5320Vardenis3.20
Pranevicius        5323Vardenis3.68
Petrauskas         5324Vardenis4.04
Navickas           5325Vardenis4.36
Pranevicius        5327Vardenis2.84
Navickas           5329Vardenis4.96
Vasiliauskas       5332Vardenis2.68
Petrauskas         5334Vardenis3.04
Navickas           5336Vardenis3.40
Urbonas            5338Vardenis3.80
Navickas           5340Vardenis3.52
Jankauskas         5342Vardenis4.68
Urbonas            5344Vardenis3.76
Ramanauskas        5345Vardenis4.20
Navickas           5351Vardenis3.48
Butkus             5355Vardenis2.80
Urbonas            5358Vardenis3.80
Pranevicius        5359Vardenis3.04
Jankauskas         5360Vardenis4.04
Urbonas            5363Vardenis3.64
Pranevicius        5364Vardenis2.72
Jankauskas         5366Vardenis2.04
Vasiliauskas       5367Vardenis4.52
Kavaliauskas       5368Vardenis4.24
Petrauskas         5369Vardenis2.60
Petrauskas         5370Vardenis3.16
Kavaliauskas       5372Vardenis3.64
Vasiliauskas       5373Vardenis4.84
Kazlauskas         5374Vardenis4.48
Urbonas            5377Vardenis3.04
Kazlauskas         5379Vardenis4.44
Jankauskas         5380Vardenis4.20
Ramanauskas        5381Vardenis3.28
Butkus             5382Vardenis4.96
Jankauskas         5385Vardenis4.88
Navickas           5392Vardenis4.12
Butkus             5393Vardenis4.12
Jankauskas         5400Vardenis2.92
Kavaliauskas       5401Vardenis2.72
Petrauskas         5402Vardenis3.92
Kazlauskas         5403Vardenis4.96
Petrauskas         5404Vardenis4.76
Petrauskas         5408Vardenis3.16
Pranevicius        5409Vardenis4.56
Petrauskas         5415Vardenis3.04
Jankauskas         5417Vardenis1.72
Vasiliauskas       5421Vardenis4.24
Vasiliauskas       5423Vardenis2.60
Petrauskas         5424Vardenis4.12
Vasiliauskas       5425Vardenis4.28
Kazlauskas         5429Vardenis3.84
Pranevicius        5433Vardenis4.88
Navickas           5436Vardenis2.84
Kavaliauskas       5439Vardenis4.24
Petrauskas         5443Vardenis4.24
Pranevicius        5444Vardenis3.44
Butkus             5445Vardenis2.64
Kavaliauskas       5446Vardenis3.28
Kavaliauskas       5448Vardenis4.72
Pranevicius        5450Vardenis3.96
Pranevicius        5452Vardenis3.64
Urbonas            5455Vardenis2.44
Kavaliauskas       5457Vardenis4.56
Navickas           5458Vardenis3.56
Jankauskas         5460Vardenis4.88
Jankauskas         5465Vardenis3.24
Butkus             5468Vardenis4.60
Urbonas            5470Vardenis2.76
Kavaliauskas       5473Vardenis4.36
Jankauskas         5477Vardenis4.84
Petrauskas         5482Vardenis3.76
Kavaliauskas       5488Vardenis3.84
Ramanauskas        5490Vardenis3.36
Kavaliauskas       5493Vardenis2.12
Pranevicius        5496Vardenis2.12
Vasiliauskas       5501Vardenis4.60
Navickas           5502Vardenis4.56
Vasiliauskas       5504Vardenis3.80
Ramanauskas        5506Vardenis4.80
Navickas           5508Vardenis3.16
Vasiliauskas       5515Vardenis4.68
Pranevicius        5517Vardenis2.80
Petrauskas         5520Vardenis4.68
Petrauskas         5522Vardenis3.52
Butkus             5523Vardenis3.24
Butkus             5524Vardenis3.44
Navickas           5526Vardenis4.52
Urbonas            5527Vardenis3.36
Urbonas            5529Vardenis3.92
Kavaliauskas       5531Vardenis4.16
Urbonas            5532Vardenis4.20
Ramanauskas        5533Vardenis3.28
Butkus             5535Vardenis4.56
Jankauskas         5536Vardenis3.68
Ramanauskas        5538Vardenis4.40
Kazlauskas         5542Vardenis3.56
Navickas           5543Vardenis3.76
Petrauskas         5546Vardenis2.96
Kavaliauskas       5549Vardenis3.08
Vasiliauskas       5550Vardenis4.36
Navickas           5551Vardenis3.28
Jankauskas         5555Vardenis1.96
Urbonas            5559Vardenis3.68
Vasiliauskas       5561Vardenis4.20
Butkus             5564Vardenis4.40
Butkus             5565Vardenis4.64
Ramanauskas        5569Vardenis2.92
Butkus             5571Vardenis3.44
Kazlauskas         5574Vardenis3.08
Ramanauskas        5575Vardenis2.92
Kazlauskas         5576Vardenis4.08
Navickas           5586Vardenis4.12
Butkus             5587Vardenis4.92
Jankauskas         5589Vardenis4.44
