Pavarde            Vardas       Galutinis
Pranevicius        60285Vardenis4.04
Vasiliauskas       60288Vardenis3.48
Kazlauskas         60291Vardenis2.52
Urbonas            60296Vardenis3.72
Kavaliauskas       60297Vardenis3.48
Jankauskas         60301Vardenis2.84
Kazlauskas         60303Vardenis2.76
Kazlauskas         60304Vardenis4.92
Navickas           60307Vardenis2.92
Pranevicius        60308Vardenis3.68
Pranevicius        60309Vardenis3.48
Butkus             60310Vardenis3.76
Pranevicius        60314Vardenis3.80
Pranevicius        60315Vardenis2.28
Kazlauskas         60318Vardenis2.92
Ramanauskas        60319Vardenis4.48
Pranevicius        60320Vardenis1.88
Pranevicius        60323Vardenis4.04
Pranevicius        60329Vardenis3.72
Ramanauskas        60330Vardenis3.60
Ramanauskas        60333Vardenis2.92
Jankauskas         60339Vardenis2.04
Kazlauskas         60342Vardenis4.28
Jankauskas         60344Vardenis4.16
Kavaliauskas       60346Vardenis3.20
Petrauskas         60347Vardenis3.28
Urbonas            60350Vardenis3.04
Kavaliauskas       60351Vardenis4.20
Ramanauskas        60352Vardenis2.48
Navickas           60355Vardenis4.60
Vasiliauskas       60356Vardenis3.00
Urbonas            60361Vardenis4.96
Navickas           60362Vardenis2.76
Urbonas            60364Vardenis4.28
Urbonas            60369Vardenis3.08
Pranevicius        60371Vardenis3.88
Ramanauskas        60372Vardenis2.68
Kazlauskas         60373Vardenis4.92
Kavaliauskas       60379Vardenis3.48
Pranevicius        60382Vardenis3.36
Kazlauskas         60383Vardenis4.56
Kazlauskas         60385Vardenis2.88
Urbonas            60388Vardenis3.56
Ramanauskas        60391Vardenis4.12
Urbonas            60393Vardenis3.40
Petrauskas         60395Vardenis4.36
Vasiliauskas       60396Vardenis4.72
Kavaliauskas       60401Vardenis3.64
Butkus             60403Vardenis4.64
Kazlauskas         60405Vardenis4.80
Ramanauskas        60415Vardenis4.76
Ramanauskas        60420Vardenis3.84
Pranevicius        60424Vardenis3.08
Kavaliauskas       60425Vardenis3.64
Petrauskas         60426Vardenis4.08
Vasiliauskas       60427Vardenis4.52
Ramanauskas        60429Vardenis4.24
Vasiliauskas       60432Vardenis4.40
Butkus             60433Vardenis4.44
Petrauskas         60434Vardenis4.24
Navickas           60437Vardenis3.56
Pranevicius        60439Vardenis4.44
Ramanauskas        60440Vardenis3.72
Navickas           60444Vardenis3.92
Vasiliauskas       60447Vardenis4.20
Vasiliauskas       60450Vardenis4.56
Vasiliauskas       60455Vardenis4.64
Kavaliauskas       60456Vardenis2.88
Vasiliauskas       60457Vardenis4.60
Ramanauskas        60459Vardenis3.40
Kavaliauskas       60461Vardenis3.32
Vasiliauskas       60462Vardenis4.56
Petrauskas         60463Vardenis2.48
Urbonas            60465Vardenis2.68
Navickas           60468Vardenis2.92
Pranevicius        60470Vardenis4.36
Navickas           60472Vardenis3.28
Urbonas            60475Vardenis3.16
Urbonas            60476Vardenis4.40
Kazlauskas         60484Vardenis4.28
Pranevicius        60488Vardenis2.28
Kavaliauskas       60489Vardenis3.24
Navickas           60490Vardenis4.88
Jankauskas         60491Vardenis3.56
Pranevicius        60492Vardenis3.08
Jankauskas         60493Vardenis3.08
Navickas           60496Vardenis4.20
Butkus             60498Vardenis4.72
Petrauskas         60500Vardenis3.80
Butkus             60507Vardenis4.24
Pranevicius        60509Vardenis3.28
Ramanauskas        60511Vardenis3.08
Navickas           60512Vardenis4.32
Jankauskas         60513Vardenis2.92
Navickas           60515Vardenis4.20
Urbonas            60516Vardenis3.80
Ramanauskas        60517Vardenis4.68
Butkus             60519Vardenis2.68
Kavaliauskas       60520Vardenis3.44
Petrauskas         60526Vardenis2.92
Ramanauskas        60527Vardenis4.24
Petrauskas         60528Vardenis2.04
Kavaliauskas       60532Vardenis3.12
Petrauskas         60533Vardenis3.84
Jankauskas         60534Vardenis3.24
Petrauskas         60538Vardenis4.56
Kazlauskas         60539Vardenis2.84
Jankauskas         60544Vardenis3.36
Urbonas            60546Vardenis4.56
Navickas           60548Vardenis4.36
Kazlauskas         60549Vardenis2.72
Urbonas            60550Vardenis2.64
Navickas           60551Vardenis3.76
Petrauskas         60553Vardenis3.76
Jankauskas         60555Vardenis4.08
Pranevicius        60556Vardenis3.08
Vasiliauskas       60561Vardenis4.48
Kavaliauskas       60566Vardenis4.24
Navickas           60567Vardenis2.36
Butkus             60568Vardenis3.20
Butkus             60569Vardenis4.48
Butkus             60570Vardenis3.96
Ramanauskas        60571Vardenis3.92
Kazlauskas         60574Vardenis4.84
Navickas           60576Vardenis3.56
Vasiliauskas       60581Vardenis2.68
Kavaliauskas       60582Vardenis4.12
Jankauskas         60583Vardenis2.64
Urbonas            60584Vardenis4.40
Pranevicius        60586Vardenis3.80
Urbonas            60589Vardenis2.96
Ramanauskas        60590Vardenis2.52
Navickas           60593Vardenis1.96
Kavaliauskas       60597Vardenis2.80
Ramanauskas        60598Vardenis4.16
Ramanauskas        60599Vardenis2.68
Jankauskas         60600Vardenis3.40
Ramanauskas        60602Vardenis4.12
Pranevicius        60607Vardenis4.92
Ramanauskas        60608Vardenis4.04
Vasiliauskas       60610Vardenis3.88
Vasiliauskas       60611Vardenis2.68
Navickas           60613Vardenis4.52
Kazlauskas         60614Vardenis2.84
Pranevicius        60615Vardenis3.68
Jankauskas         60618Vardenis4.64
Jankauskas         60621Vardenis2.52
Petrauskas         60623Vardenis3.24
Vasiliauskas       60625Vardenis4.68
Urbonas            60626Vardenis3.32
Kavaliauskas       60628Vardenis3.36
Kazlauskas         60630Vardenis2.60
Jankauskas         60635Vardenis3.92
Kazlauskas         60639Vardenis4.08
Petrauskas         60640Vardenis3.16
Petrauskas         60641Vardenis3.24
Urbonas            60643Vardenis2.84
Urbonas            60644Vardenis1.64
Butkus             60646Vardenis4.08
Jankauskas         60648Vardenis3.84
Vasiliauskas       60651Vardenis3.12
Petrauskas         60652Vardenis4.76
Navickas           60654Vardenis3.16
Vasiliauskas       60655Vardenis4.44
Ramanauskas        60659Vardenis3.92
Butkus             60664Vardenis2.80
Kavaliauskas       60665Vardenis4.32
Vasiliauskas       60668Vardenis4.56
Pranevicius        60671Vardenis4.76
Kavaliauskas       60675Vardenis3.40
Ramanauskas        60677Vardenis4.16
Pranevicius        60679Vardenis3.24
Jankauskas         60682Vardenis3.96
Kazlauskas         60683Vardenis4.24
Vasiliauskas       60687Vardenis3.96
Petrauskas         60693Vardenis3.88
Kazlauskas         60698Vardenis4.76
Urbonas            60699Vardenis4.68
Jankauskas         60702Vardenis3.44
Butkus             60703Vardenis3.64
Urbonas            60707Vardenis2.52
Kavaliauskas       60711Vardenis2.20
Pranevicius        60712Vardenis2.04
Kavaliauskas       60713Vardenis2.60
Pranevicius        60716Vardenis3.16
Kazlauskas         60717Vardenis3.76
Petrauskas         60718Vardenis3.56
Pranevicius        60719Vardenis4.52
Navickas           60720Vardenis3.68
Vasiliauskas       60723Vardenis3.32
Butkus             60724Vardenis2.92
Pranevicius        60725Vardenis3.44
Butkus             60727Vardenis4.92
Jankauskas         60728Vardenis4.80
Navickas           60730Vardenis4.36
Pranevicius        60732Vardenis3.76
Urbonas            60733Vardenis3.20
Pranevicius        60736Vardenis2.84
Ramanauskas        60741Vardenis3.80
Kazlauskas         60742Vardenis4.72
Butkus             60743Vardenis3.56
Kazlauskas         60746Vardenis3.52
Jankauskas         60748Vardenis2.96
Ramanauskas        60751Vardenis3.12
Vasiliauskas       60755Vardenis2.52
Jankauskas         60756Vardenis3.28
Jankauskas         60759Vardenis3.92
Jankauskas         60761Vardenis4.64
Petrauskas         60762Vardenis4.92
Kazlauskas         60770Vardenis3.92
Pranevicius        60771Vardenis3.52
Ramanauskas        60774Vardenis4.72
Ramanauskas        60776Vardenis4.96
Pranevicius        60777Vardenis4.80
Petrauskas         60788Vardenis4.48
Kavaliauskas       60789Vardenis4.04
Kazlauskas         60790Vardenis2.16
Petrauskas         60792Vardenis4.84
Vasiliauskas       60793Vardenis4.16
Butkus             60797Vardenis2.40
Ramanauskas        60798Vardenis4.64
Vasiliauskas       60802Vardenis4.60
Ramanauskas        60803Vardenis4.76
Navickas           60805Vardenis4.64
Vasiliauskas       60806Vardenis4.08
Pranevicius        60807Vardenis3.32
Kavaliauskas       60815Vardenis2.96
Urbonas            60816Vardenis4.28
Jankauskas         60819Vardenis3.60
Butkus             60820Vardenis1.88
Ramanauskas        60822Vardenis3.92
Urbonas            60824Vardenis4.80
Butkus             60827Vardenis4.88
Kazlauskas         60831Vardenis3.68
Ramanauskas        60832Vardenis4.28
Urbonas            60833Vardenis2.56
Navickas           60834Vardenis4.24
Jankauskas         60837Vardenis4.28
Petrauskas         60839Vardenis2.12
Urbonas            60841Vardenis3.08
Butkus             60842Vardenis3.72
Petrauskas         60844Vardenis4.12
Petrauskas         60846Vardenis2.52
Jankauskas         60847Vardenis3.64
Navickas           60853Vardenis4.20
Urbonas            60861Vardenis3.72
Pranevicius        60862Vardenis2.84
Vasiliauskas       60863Vardenis4.28
Butkus             60866Vardenis2.44
Urbonas            60869Vardenis2.52
Kazlauskas         60880Vardenis3.76
Urbonas            60881Vardenis2.04
Kavaliauskas       60886Vardenis4.56
Petrauskas         60888Vardenis4.36
Pranevicius        60892Vardenis2.88
Urbonas            60893Vardenis3.88
Vasiliauskas       60894Vardenis4.04
Kavaliauskas       60897Vardenis4.60
Butkus             60898Vardenis3.28
Kazlauskas         60899Vardenis4.72
Navickas           60906Vardenis3.72
Vasiliauskas       60909Vardenis1.64
Ramanauskas        60910Vardenis3.00
Navickas           60914Vardenis4.60
Pranevicius        60922Vardenis4.32
Navickas           60924Vardenis2.92
Kavaliauskas       60925Vardenis4.00
Kavaliauskas       60926Vardenis3.88
Pranevicius        60927Vardenis4.60
Butkus             60929Vardenis4.20
Jankauskas         60930Vardenis3.16
Navickas           60935Vardenis4.24
Kazlauskas         60936Vardenis4.80
Butkus             60942Vardenis4.04
Petrauskas         60944Vardenis2.44
Ramanauskas        60946Vardenis2.44
Kazlauskas         60947Vardenis2.92
Pranevicius        60951Vardenis3.92
Butkus             60952Vardenis4.84
Urbonas            60956Vardenis4.80
Kazlauskas         60958Vardenis3.60
Kavaliauskas       60959Vardenis2.92
Navickas           60960Vardenis4.88
Petrauskas         60961Vardenis4.68
Urbonas            60962Vardenis3.68
Ramanauskas        60963Vardenis3.44
Petrauskas         60964Vardenis3.12
Butkus             60972Vardenis4.72
Ramanauskas        60974Vardenis2.88
Kazlauskas         60975Vardenis4.44
Kazlauskas         60977Vardenis3.12
Vasiliauskas       60978Vardenis4.96
Kazlauskas         60981Vardenis4.72
Urbonas            60983Vardenis4.12
Kavaliauskas       60985Vardenis2.36
Ramanauskas        60986Vardenis3.20
Jankauskas         60988Vardenis4.92
Urbonas            60991Vardenis4.48
Pranevicius        60993Vardenis4.72
Navickas           60998Vardenis3.68
Vasiliauskas       61003Vardenis3.84
Jankauskas         61007Vardenis2.76
Jankauskas         61010Vardenis3.72
Pranevicius        61014Vardenis4.28
Vasiliauskas       61019Vardenis3.44
Pranevicius        61022Vardenis4.04
Kazlauskas         61026Vardenis3.16
Petrauskas         61027Vardenis4.48
Urbonas            61029Vardenis4.20
Urbonas            61031Vardenis4.56
Vasiliauskas       61041Vardenis4.24
Petrauskas         61043Vardenis4.84
Petrauskas         61044Vardenis4.68
Butkus             61045Vardenis4.08
Urbonas            61049Vardenis3.16
Ramanauskas        61050Vardenis3.36
Ramanauskas        61051Vardenis4.72
Ramanauskas        61052Vardenis2.44
Urbonas            61056Vardenis2.84
Kavaliauskas       61058Vardenis4.28
Petrauskas         61062Vardenis3.08
Kavaliauskas       61066Vardenis4.44
Navickas           61067Vardenis4.76
Pranevicius        61068Vardenis2.36
Jankauskas         61070Vardenis4.28
Kavaliauskas       61071Vardenis4.84
Navickas           61072Vardenis3.88
Butkus             61073Vardenis3.96
Kavaliauskas       61074Vardenis3.24
Navickas           61075Vardenis3.60
Navickas           61079Vardenis2.28
Petrauskas         61080Vardenis3.20
Petrauskas         61082Vardenis4.72
Petrauskas         61083Vardenis3.08
Vasiliauskas       61085Vardenis4.44
Navickas           61086Vardenis4.36
Vasiliauskas       61095Vardenis1.84
Navickas           61097Vardenis3.60
Butkus             61100Vardenis1.88
Jankauskas         61101Vardenis2.68
Pranevicius        61103Vardenis3.36
Ramanauskas        61106Vardenis4.56
Pranevicius        61108Vardenis2.52
Kazlauskas         61110Vardenis4.04
Urbonas            61111Vardenis4.64
Jankauskas         61114Vardenis4.16
Kazlauskas         61115Vardenis4.12
Ramanauskas        61116Vardenis3.88
Ramanauskas        61120Vardenis3.48
Ramanauskas        61121Vardenis3.04
Pranevicius        61123Vardenis4.12
Kavaliauskas       61127Vardenis4.64
Butkus             61128Vardenis3.24
Kazlauskas         61129Vardenis3.68
Navickas           61131Vardenis3.80
Urbonas            61133Vardenis4.92
Kazlauskas         61135Vardenis1.56
Pranevicius        61136Vardenis4.56
Urbonas            61137Vardenis3.04
Vasiliauskas       61141Vardenis4.44
Urbonas            61142Vardenis4.80
Ramanauskas        61144Vardenis2.80
Jankauskas         61145Vardenis4.72
Kazlauskas         61146Vardenis3.16
Butkus             61147Vardenis2.52
Petrauskas         61148Vardenis3.60
Kavaliauskas       61149Vardenis2.84
Navickas           61150Vardenis3.96
Vasiliauskas       61154Vardenis2.20
Kavaliauskas       61158Vardenis3.20
Pranevicius        61161Vardenis4.40
Kavaliauskas       61163Vardenis4.84
Vasiliauskas       61164Vardenis3.32
Kazlauskas         61165Vardenis3.80
Navickas           61166Vardenis2.56
Butkus             61167Vardenis4.44
Navickas           61168Vardenis3.16
Vasiliauskas       61169Vardenis4.80
Kavaliauskas       61175Vardenis2.52
Vasiliauskas       61181Vardenis4.12
Urbonas            61185Vardenis3.80
Vasiliauskas       61191Vardenis2.36
Jankauskas         61193Vardenis3.04
Kavaliauskas       61194Vardenis4.40
Vasiliauskas       61195Vardenis2.80
Vasiliauskas       61198Vardenis4.64
Jankauskas         61202Vardenis1.64
Kazlauskas         61207Vardenis3.88
Butkus             61212Vardenis3.40
Ramanauskas        61214Vardenis4.64
Vasiliauskas       61215Vardenis2.28
Pranevicius        61216Vardenis4.60
Pranevicius        61218Vardenis3.20
Ramanauskas        61220Vardenis4.28
Navickas           61224Vardenis3.36
Pranevicius        61228Vardenis4.32
Urbonas            61230Vardenis2.96
Jankauskas         61232Vardenis2.96
Ramanauskas        61233Vardenis3.64
Navickas           61236Vardenis4.72
Kazlauskas         61238Vardenis4.00
Kazlauskas         61239Vardenis3.36
Navickas           61240Vardenis4.84
Butkus             61241Vardenis4.48
Kavaliauskas       61243Vardenis2.96
Pranevicius        61252Vardenis4.88
Kazlauskas         61258Vardenis4.72
Kazlauskas         61259Vardenis3.04
Butkus             61261Vardenis4.40
Vasiliauskas       61264Vardenis2.12
Jankauskas         61265Vardenis3.36
Kavaliauskas       61267Vardenis4.24
Vasiliauskas       61270Vardenis4.04
Urbonas            61271Vardenis4.32
Urbonas            61275Vardenis4.16
Urbonas            61280Vardenis2.80
Butkus             61281Vardenis3.80
Pranevicius        61282Vardenis3.44
Ramanauskas        61285Vardenis2.28
Jankauskas         61286Vardenis3.84
Navickas           61292Vardenis3.04
Petrauskas         61293Vardenis4.08
Petrauskas         61298Vardenis4.08
Petrauskas         61299Vardenis4.48
Ramanauskas        61301Vardenis4.08
Jankauskas         61307Vardenis3.44
Urbonas            61312Vardenis3.24
Pranevicius        61313Vardenis2.92
Pranevicius        61314Vardenis4.64
Vasiliauskas       61316Vardenis3.76
Jankauskas         61320Vardenis4.08
Ramanauskas        61324Vardenis3.88
Pranevicius        61327Vardenis3.28
Kazlauskas         61330Vardenis2.52
Urbonas            61331Vardenis4.56
Kazlauskas         61332Vardenis3.64
Petrauskas         61337Vardenis4.56
Navickas           61349Vardenis3.16
Jankauskas         61350Vardenis4.04
Pranevicius        61355Vardenis4.44
Pranevicius        61358Vardenis3.44
Ramanauskas        61359Vardenis2.84
Pranevicius        61363Vardenis4.52
Vasiliauskas       61364Vardenis3.20
Ramanauskas        61365Vardenis3.36
Vasiliauskas       61366Vardenis4.52
Kavaliauskas       61369Vardenis4.28
Kavaliauskas       61370Vardenis2.84
Pranevicius        61371Vardenis3.56
Urbonas            61372Vardenis3.88
Pranevicius        61373Vardenis3.52
Pranevicius        61378Vardenis4.44
Petrauskas         61379Vardenis4.60
Pranevicius        61382Vardenis2.92
Pranevicius        61384Vardenis4.28
Petrauskas         61388Vardenis3.12
Kazlauskas         61390Vardenis2.88
Pranevicius        61391Vardenis4.72
Butkus             61393Vardenis2.76
Urbonas            61397Vardenis2.68
Navickas           61398Vardenis2.76
Urbonas            61399Vardenis4.44
Butkus             61402Vardenis3.64
Vasiliauskas       61404Vardenis3.36
Vasiliauskas       61405Vardenis4.44
Butkus             61406Vardenis4.56
Vasiliauskas       61409Vardenis3.36
Urbonas            61410Vardenis4.20
Butkus             61412Vardenis3.92
Butkus             61414Vardenis2.36
Pranevicius        61421Vardenis4.16
Petrauskas         61423Vardenis1.88
Urbonas            61424Vardenis3.68
Urbonas            61425Vardenis4.72
Vasiliauskas       61426Vardenis3.72
Navickas           61427Vardenis4.48
Urbonas            61430Vardenis4.92
Vasiliauskas       61432Vardenis2.20
Kazlauskas         61434Vardenis3.88
Kazlauskas         61438Vardenis3.44
Vasiliauskas       61439Vardenis2.84
Pranevicius        61443Vardenis4.88
Vasiliauskas       61449Vardenis3.16
Urbonas            61451Vardenis1.56
Kavaliauskas       61452Vardenis4.76
Butkus             61456Vardenis3.80
Navickas           61457Vardenis4.08
Ramanauskas        61460Vardenis4.56
Vasiliauskas       61463Vardenis3.48
Kavaliauskas       61464Vardenis2.60
Jankauskas         61468Vardenis2.76
Pranevicius        61469Vardenis4.32
Vasiliauskas       61470Vardenis3.56
Ramanauskas        61472Vardenis4.88
Navickas           61473Vardenis3.04
Vasiliauskas       61475Vardenis4.24
Jankauskas         61477Vardenis4.48
Butkus             61478Vardenis4.80
Butkus             61481Vardenis4.92
Kazlauskas         61483Vardenis3.80
Butkus             61486Vardenis3.44
Vasiliauskas       61490Vardenis4.44
Kazlauskas         61491Vardenis1.88
Petrauskas         61492Vardenis4.96
Kazlauskas         61495Vardenis3.28
Vasiliauskas       61496Vardenis3.12
Vasiliauskas       61498Vardenis4.60
Kavaliauskas       61499Vardenis3.20
Ramanauskas        61500Vardenis4.92
Pranevicius        61502Vardenis4.36
Petrauskas         61503Vardenis3.80
Jankauskas         61507Vardenis2.84
Ramanauskas        61509Vardenis3.24
Urbonas            61515Vardenis3.28
Butkus             61516Vardenis4.96
Butkus             61523Vardenis3.28
Kavaliauskas       61524Vardenis3.64
Urbonas            61526Vardenis4.12
Jankauskas         61527Vardenis3.44
Pranevicius        61528Vardenis2.52
Kavaliauskas       61530Vardenis3.12
Vasiliauskas       61532Vardenis4.24
Kavaliauskas       61535Vardenis2.12
Petrauskas         61536Vardenis4.24
Kavaliauskas       61540Vardenis4.24
Pranevicius        61541Vardenis3.80
Butkus             61544Vardenis2.92
Urbonas            61547Vardenis4.56
Ramanauskas        61549Vardenis4.28
Petrauskas         61550Vardenis2.88
Pranevicius        61554Vardenis4.60
Ramanauskas        61555Vardenis3.80
Kavaliauskas       61556Vardenis3.00
Pranevicius        61557Vardenis3.44
Jankauskas         61560Vardenis3.96
Jankauskas         61564Vardenis4.84
Kazlauskas         61567Vardenis3.28
Butkus             61569Vardenis4.48
Pranevicius        61573Vardenis4.24
Jankauskas         61575Vardenis4.24
Ramanauskas        61576Vardenis4.12
Urbonas            61577Vardenis2.68
Petrauskas         61581Vardenis3.40
Jankauskas         61582Vardenis4.68
Jankauskas         61585Vardenis4.08
Pranevicius        61586Vardenis3.12
Petrauskas         61587Vardenis3.56
Kavaliauskas       61588Vardenis3.00
Petrauskas         61592Vardenis3.64
Jankauskas         61593Vardenis3.00
Navickas           61597Vardenis2.36
Ramanauskas        61600Vardenis4.16
Navickas           61602Vardenis2.68
Ramanauskas        61609Vardenis3.92
Kazlauskas         61612Vardenis2.36
Pranevicius        61614Vardenis4.76
Urbonas            61617Vardenis2.80
Navickas           61618Vardenis3.56
Urbonas            61622Vardenis3.64
Kazlauskas         61624Vardenis3.88
Butkus             61626Vardenis3.80
Vasiliauskas       61627Vardenis3.28
Vasiliauskas       61628Vardenis3.40
Pranevicius        61631Vardenis2.92
Pranevicius        61634Vardenis2.44
Jankauskas         61635Vardenis3.24
Navickas           61640Vardenis3.12
Pranevicius        61641Vardenis4.92
Petrauskas         61645Vardenis4.32
Vasiliauskas       61646Vardenis4.96
Ramanauskas        61650Vardenis2.60
Butkus             61652Vardenis4.76
Pranevicius        61655Vardenis2.80
Butkus             61659Vardenis3.44
Urbonas            61660Vardenis2.56
Petrauskas         61661Vardenis4.24
Jankauskas         61663Vardenis2.68
Kazlauskas         61669Vardenis2.52
Petrauskas         61674Vardenis4.00
Jankauskas         61677Vardenis4.88
Vasiliauskas       61679Vardenis2.52
Butkus             61680Vardenis4.60
Pranevicius        61682Vardenis2.68
Kavaliauskas       61685Vardenis4.88
Navickas           61687Vardenis4.40
Ramanauskas        61688Vardenis3.12
Pranevicius        61690Vardenis4.60
Ramanauskas        61691Vardenis4.40
Petrauskas         61692Vardenis4.56
Urbonas            61695Vardenis3.36
Petrauskas         61696Vardenis4.04
Navickas           61699Vardenis3.76
Butkus             61700Vardenis3.16
Petrauskas         61703Vardenis2.84
Butkus             61704Vardenis4.72
Pranevicius        61705Vardenis4.92
Kazlauskas         61711Vardenis3.64
Petrauskas         61712Vardenis3.20
Jankauskas         61716Vardenis4.68
Pranevicius        61717Vardenis2.96
Vasiliauskas       61720Vardenis3.68
Butkus             61725Vardenis4.56
Kavaliauskas       61731Vardenis4.60
Vasiliauskas       61735Vardenis2.76
Kazlauskas         61736Vardenis1.88
Butkus             61740Vardenis4.52
Ramanauskas        61741Vardenis4.96
Butkus             61744Vardenis3.08
Pranevicius        61745Vardenis4.60
Butkus             61746Vardenis2.68
Navickas           61749Vardenis2.04
Butkus             61750Vardenis3.52
Butkus             61753Vardenis2.12
Urbonas            61755Vardenis3.44
Jankauskas         61770Vardenis3.44
Jankauskas         61771Vardenis2.20
Vasiliauskas       61773Vardenis3.32
Butkus             61774Vardenis4.36
Ramanauskas        61775Vardenis3.88
Petrauskas         61776Vardenis4.24
Kavaliauskas       61779Vardenis3.72
Navickas           61780Vardenis3.72
Kazlauskas         61785Vardenis2.60
Vasiliauskas       61787Vardenis4.76
Vasiliauskas       61788Vardenis2.64
Kavaliauskas       61790Vardenis4.64
Jankauskas         61793Vardenis2.76
Navickas           61794Vardenis2.60
Pranevicius        61795Vardenis3.92
Kavaliauskas       61796Vardenis4.16
Kavaliauskas       61799Vardenis3.28
Butkus             61803Vardenis4.52
Navickas           61805Vardenis2.68
Urbonas            61806Vardenis4.12
Kavaliauskas       61810Vardenis2.64
Kazlauskas         61813Vardenis4.92
Kavaliauskas       61814Vardenis4.00
Vasiliauskas       61815Vardenis3.68
Navickas           61816Vardenis4.68
Kavaliauskas       61823Vardenis3.84
Jankauskas         61824Vardenis3.48
Kazlauskas         61825Vardenis4.28
Navickas           61827Vardenis4.68
Ramanauskas        61828Vardenis2.96
Navickas           61830Vardenis3.64
Petrauskas         61831Vardenis4.36
Urbonas            61838Vardenis4.08
Vasiliauskas       61840Vardenis4.68
Butkus             61842Vardenis2.60
Vasiliauskas       61843Vardenis3.28
Kavaliauskas       61844Vardenis4.08
Pranevicius        61846Vardenis4.84
Vasiliauskas       61850Vardenis4.80
Navickas           61851Vardenis3.56
Kavaliauskas       61856Vardenis4.12
Navickas           61861Vardenis4.32
Jankauskas         61863Vardenis3.28
Ramanauskas        61867Vardenis4.32
Pranevicius        61868Vardenis3.24
Jankauskas         61869Vardenis4.92
Navickas           61870Vardenis4.56
Ramanauskas        61874Vardenis4.16
Ramanauskas        61876Vardenis4.32
Urbonas            61879Vardenis2.44
Vasiliauskas       61882Vardenis3.24
Petrauskas         61886Vardenis2.04
Jankauskas         61887Vardenis4.00
Vasiliauskas       61888Vardenis3.40
Navickas           61889Vardenis4.00
Kavaliauskas       61892Vardenis4.48
Petrauskas         61893Vardenis4.40
Navickas           61894Vardenis4.20
Urbonas            61895Vardenis3.84
Vasiliauskas       61901Vardenis2.92
Jankauskas         61904Vardenis4.16
Urbonas            61905Vardenis4.04
Navickas           61906Vardenis4.72
Ramanauskas        61909Vardenis2.28
Pranevicius        61911Vardenis3.44
Kavaliauskas       61913Vardenis4.64
Navickas           61914Vardenis3.64
Petrauskas         61918Vardenis3.72
Urbonas            61919Vardenis4.20
Petrauskas         61922Vardenis2.52
Kazlauskas         61923Vardenis4.08
Urbonas            61925Vardenis3.96
Petrauskas         61926Vardenis4.68
Kavaliauskas       61928Vardenis4.36
Butkus             61929Vardenis2.28
Urbonas            61930Vardenis2.84
Petrauskas         61932Vardenis4.12
Butkus             61934Vardenis2.56
Ramanauskas        61935Vardenis3.80
Petrauskas         61936Vardenis3.24
Vasiliauskas       61937Vardenis3.00
Ramanauskas        61939Vardenis4.32
Petrauskas         61944Vardenis2.52
Ramanauskas        61945Vardenis3.64
Jankauskas         61946Vardenis4.52
Ramanauskas        61947Vardenis4.68
Butkus             61950Vardenis4.20
Ramanauskas        61951Vardenis4.40
Pranevicius        61956Vardenis4.76
Petrauskas         61958Vardenis3.20
Kazlauskas         61962Vardenis4.80
Pranevicius        61965Vardenis2.60
Urbonas            61966Vardenis3.24
Vasiliauskas       61969Vardenis4.92
Urbonas            61970Vardenis3.68
Kazlauskas         61971Vardenis4.40
Pranevicius        61977Vardenis2.76
Ramanauskas        61984Vardenis3.44
Butkus             61986Vardenis2.68
Navickas           61989Vardenis2.20
Pranevicius        61993Vardenis4.28
Jankauskas         61996Vardenis4.24
Urbonas            61998Vardenis3.52
Petrauskas         61999Vardenis2.68
Navickas           62002Vardenis3.56
Navickas           62012Vardenis4.72
Jankauskas         62020Vardenis2.44
Pranevicius        62021Vardenis3.20
Kazlauskas         62024Vardenis3.60
Jankauskas         62028Vardenis3.88
Petrauskas         62030Vardenis2.80
Jankauskas         62031Vardenis4.60
Kazlauskas         62032Vardenis3.32
Jankauskas         62036Vardenis2.80
Butkus             62040Vardenis2.60
Kavaliauskas       62041Vardenis4.36
Petrauskas         62044Vardenis2.84
Petrauskas         62047Vardenis4.96
Navickas           62050Vardenis2.92
Navickas           62053Vardenis2.20
Jankauskas         62055Vardenis2.44
Navickas           62062Vardenis3.28
Vasiliauskas       62066Vardenis4.36
Ramanauskas        62069Vardenis1.56
Jankauskas         62070Vardenis4.44
Kavaliauskas       62079Vardenis3.60
Jankauskas         62084Vardenis4.76
Navickas           62085Vardenis3.56
Kazlauskas         62087Vardenis4.80
Ramanauskas        62088Vardenis2.20
Ramanauskas        62091Vardenis4.20
Vasiliauskas       62098Vardenis3.72
Petrauskas         62101Vardenis4.40
Butkus             62102Vardenis2.60
Kazlauskas         62103Vardenis2.72
Kavaliauskas       62104Vardenis1.96
Kavaliauskas       62108Vardenis4.20
Urbonas            62109Vardenis4.96
Petrauskas         62110Vardenis3.60
Petrauskas         62113Vardenis2.56
Kazlauskas         62117Vardenis2.60
Ramanauskas        62119Vardenis2.88
Petrauskas         62124Vardenis3.12
Petrauskas         62125Vardenis3.36
Ramanauskas        62126Vardenis4.16
Kavaliauskas       62133Vardenis4.08
Vasiliauskas       62134Vardenis3.88
Ramanauskas        62140Vardenis2.28
Vasiliauskas       62142Vardenis4.32
Urbonas            62143Vardenis3.92
Pranevicius        62144Vardenis3.76
Butkus             62147Vardenis2.20
Kazlauskas         62148Vardenis4.04
Kazlauskas         62150Vardenis4.12
Petrauskas         62153Vardenis3.32
Pranevicius        62155Vardenis3.96
Butkus             62156Vardenis2.28
