Pavarde            Vardas       Galutinis
Petrauskas         3733Vardenis4.96
Vasiliauskas       3736Vardenis3.36
Vasiliauskas       3737Vardenis3.56
Butkus             3740Vardenis4.80
Jankauskas         3743Vardenis4.72
Urbonas            3747Vardenis4.24
Pranevicius        3749Vardenis4.20
Petrauskas         3750Vardenis4.16
Pranevicius        3755Vardenis3.32
Navickas           3756Vardenis3.32
Jankauskas         3763Vardenis2.72
Vasiliauskas       3766Vardenis4.36
Kavaliauskas       3772Vardenis3.84
Butkus             3774Vardenis3.48
Urbonas            3776Vardenis4.68
Jankauskas         3781Vardenis3.64
Petrauskas         3782Vardenis3.92
Pranevicius        3784Vardenis4.96
Urbonas            3785Vardenis3.24
Kavaliauskas       3786Vardenis3.84
Urbonas            3788Vardenis4.68
Kavaliauskas       3790Vardenis3.56
Kavaliauskas       3792Vardenis4.64
Butkus             3793Vardenis4.08
Butkus             3795Vardenis2.52
Vasiliauskas       3797Vardenis4.20
Urbonas            3798Vardenis3.68
Pranevicius        3800Vardenis3.80
Kazlauskas         3801Vardenis4.48
Kavaliauskas       3802Vardenis4.72
Ramanauskas        3803Vardenis2.16
Kavaliauskas       3804Vardenis2.88
Petrauskas         3805Vardenis4.88
Urbonas            3806Vardenis2.36
Kavaliauskas       3810Vardenis4.16
Navickas           3812Vardenis4.48
Urbonas            3813Vardenis3.44
Butkus             3820Vardenis3.32
Petrauskas         3826Vardenis3.92
Urbonas            3829Vardenis3.92
Kavaliauskas       3832Vardenis4.68
Jankauskas         3833Vardenis3.84
Butkus             3835Vardenis3.88
Ramanauskas        3840Vardenis4.00
Butkus             3842Vardenis4.24
Vasiliauskas       3845Vardenis4.72
Kazlauskas         3847Vardenis2.36
Petrauskas         3850Vardenis3.08
Butkus             3855Vardenis3.04
Kazlauskas         3864Vardenis2.48
Pranevicius        3869Vardenis2.84
Vasiliauskas       3872Vardenis3.56
Ramanauskas        3874Vardenis3.92
Navickas           3875Vardenis4.12
Pranevicius        3877Vardenis4.08
Jankauskas         3878Vardenis3.72
Urbonas            3879Vardenis4.08
Ramanauskas        3884Vardenis2.84
Jankauskas         3886Vardenis3.72
Navickas           3887Vardenis4.88
Kazlauskas         3896Vardenis3.60
Petrauskas         3897Vardenis3.52
Ramanauskas        3899Vardenis4.20
Kavaliauskas       3901Vardenis3.60
Vasiliauskas       3905Vardenis4.36
Ramanauskas        3906Vardenis3.72
Butkus             3912Vardenis4.44
Ramanauskas        3915Vardenis3.52
Kavaliauskas       3918Vardenis4.80
Kavaliauskas       3920Vardenis3.48
Urbonas            3921Vardenis4.08
Pranevicius        3923Vardenis4.32
Navickas           3926Vardenis4.76
Vasiliauskas       3927Vardenis3.88
Ramanauskas        3928Vardenis4.52
Urbonas            3929Vardenis3.96
Pranevicius        3931Vardenis3.92
Kazlauskas         3933Vardenis3.64
Butkus             3934Vardenis2.28
Navickas           3935Vardenis4.84
Petrauskas         3936Vardenis4.92
Urbonas            3937Vardenis3.12
Pranevicius        3940Vardenis3.68
Vasiliauskas       3944Vardenis3.68
Jankauskas         3946Vardenis4.96
Urbonas            3950Vardenis4.84
Pranevicius        3951Vardenis3.60
Urbonas            3952Vardenis2.20
Navickas           3955Vardenis4.04
Navickas           3956Vardenis4.08
Navickas           3957Vardenis3.40
Butkus             3958Vardenis4.72
Butkus             3961Vardenis3.36
Kazlauskas         3962Vardenis4.08
Vasiliauskas       3965Vardenis4.00
Urbonas            3966Vardenis4.16
Jankauskas         3967Vardenis4.04
Kavaliauskas       3968Vardenis3.08
Pranevicius        3973Vardenis4.48
Petrauskas         3974Vardenis3.68
Vasiliauskas       3975Vardenis4.28
Kavaliauskas       3976Vardenis3.16
Urbonas            3978Vardenis4.20
Navickas           3979Vardenis4.48
Butkus             3980Vardenis3.00
Navickas           3981Vardenis4.32
Urbonas            3982Vardenis2.28
Navickas           3983Vardenis3.00
Butkus             3986Vardenis2.84
Vasiliauskas       3987Vardenis2.96
Petrauskas         3988Vardenis3.96
Ramanauskas        3989Vardenis3.08
Urbonas            3990Vardenis3.56
Vasiliauskas       3996Vardenis3.64
Pranevicius        4001Vardenis3.56
Urbonas            4005Vardenis4.04
Kavaliauskas       4008Vardenis1.24
Urbonas            4012Vardenis2.92
Pranevicius        4014Vardenis2.92
Petrauskas         4017Vardenis4.76
Kazlauskas         4018Vardenis3.96
Jankauskas         4019Vardenis4.04
Jankauskas         4027Vardenis4.72
Navickas           4031Vardenis3.76
Kazlauskas         4032Vardenis4.36
Vasiliauskas       4035Vardenis2.52
Urbonas            4037Vardenis2.44
Kazlauskas         4038Vardenis3.64
Pranevicius        4040Vardenis2.84
Pranevicius        4042Vardenis3.64
Butkus             4043Vardenis3.00
Vasiliauskas       4044Vardenis3.80
Vasiliauskas       4045Vardenis2.56
Kavaliauskas       4046Vardenis3.36
Vasiliauskas       4049Vardenis4.96
Jankauskas         4052Vardenis3.36
Kavaliauskas       4055Vardenis4.84
Butkus             4056Vardenis4.28
Jankauskas         4058Vardenis3.08
Urbonas            4060Vardenis3.76
Vasiliauskas       4061Vardenis4.76
Jankauskas         4062Vardenis3.68
Navickas           4063Vardenis2.68
Kavaliauskas       4068Vardenis4.52
Kazlauskas         4070Vardenis4.44
Butkus             4071Vardenis3.60
Kavaliauskas       4072Vardenis4.04
Navickas           4075Vardenis3.56
Ramanauskas        4076Vardenis4.12
Petrauskas         4079Vardenis2.76
Ramanauskas        4080Vardenis4.96
Pranevicius        4081Vardenis3.88
Butkus             4086Vardenis3.28
Ramanauskas        4090Vardenis3.24
Vasiliauskas       4091Vardenis4.04
Urbonas            4092Vardenis4.40
Navickas           4093Vardenis2.88
Jankauskas         4094Vardenis3.52
Navickas           4095Vardenis3.64
Pranevicius        4097Vardenis4.44
Navickas           4099Vardenis4.08
Ramanauskas        4100Vardenis3.40
Urbonas            4102Vardenis3.28
Urbonas            4103Vardenis4.36
Vasiliauskas       4104Vardenis4.92
Jankauskas         4111Vardenis3.08
Kazlauskas         4112Vardenis4.80
Jankauskas         4115Vardenis4.32
Butkus             4116Vardenis4.76
Ramanauskas        4117Vardenis3.28
Navickas           4118Vardenis2.16
Butkus             4119Vardenis2.40
Butkus             4121Vardenis1.96
Pranevicius        4122Vardenis4.36
Jankauskas         4126Vardenis4.72
Kavaliauskas       4127Vardenis3.76
Butkus             4128Vardenis3.80
Ramanauskas        4132Vardenis2.84
Jankauskas         4133Vardenis4.60
Pranevicius        4134Vardenis3.64
Vasiliauskas       4135Vardenis4.36
Kavaliauskas       4144Vardenis3.52
Petrauskas         4145Vardenis2.84
Navickas           4146Vardenis1.96
Vasiliauskas       4147Vardenis4.44
Kavaliauskas       4148Vardenis4.12
Pranevicius        4152Vardenis1.88
Urbonas            4153Vardenis2.44
Kazlauskas         4156Vardenis3.28
Jankauskas         4161Vardenis4.12
Vasiliauskas       4163Vardenis1.80
Kavaliauskas       4165Vardenis4.00
Pranevicius        4167Vardenis4.32
Kavaliauskas       4170Vardenis4.96
Urbonas            4173Vardenis4.76
Urbonas            4174Vardenis3.80
Navickas           4175Vardenis3.20
Kazlauskas         4178Vardenis4.40
Kazlauskas         4180Vardenis3.48
Butkus             4181Vardenis4.68
Navickas           4182Vardenis2.56
Jankauskas         4184Vardenis4.24
Butkus             4185Vardenis3.04
Urbonas            4186Vardenis4.16
Navickas           4188Vardenis4.28
Butkus             4189Vardenis3.08
Navickas           4190Vardenis4.52
Jankauskas         4193Vardenis4.84
Butkus             4197Vardenis2.84
Vasiliauskas       4202Vardenis4.40
Kavaliauskas       4203Vardenis4.20
Urbonas            4205Vardenis3.92
Vasiliauskas       4208Vardenis2.48
Petrauskas         4210Vardenis4.00
Petrauskas         4211Vardenis3.76
Ramanauskas        4214Vardenis4.04
Vasiliauskas       4215Vardenis4.52
Petrauskas         4216Vardenis2.44
Butkus             4218Vardenis4.76
Kavaliauskas       4219Vardenis3.16
Navickas           4221Vardenis4.36
Vasiliauskas       4226Vardenis2.40
Navickas           4229Vardenis4.16
Pranevicius        4233Vardenis4.72
Butkus             4234Vardenis3.00
Jankauskas         4235Vardenis4.64
Jankauskas         4236Vardenis3.08
Vasiliauskas       4238Vardenis4.28
Butkus             4248Vardenis3.72
Urbonas            4251Vardenis4.56
Butkus             4253Vardenis3.08
Pranevicius        4255Vardenis4.60
Vasiliauskas       4259Vardenis3.28
Jankauskas         4260Vardenis3.00
Ramanauskas        4261Vardenis3.00
Kavaliauskas       4263Vardenis3.72
Pranevicius        4271Vardenis3.32
Petrauskas         4272Vardenis3.52
Petrauskas         4274Vardenis4.72
Ramanauskas        4278Vardenis4.20
Navickas           4279Vardenis4.12
Kavaliauskas       4282Vardenis3.68
Urbonas            4283Vardenis2.84
Vasiliauskas       4285Vardenis3.52
Vasiliauskas       4286Vardenis3.72
Pranevicius        4289Vardenis3.12
Pranevicius        4290Vardenis2.04
Navickas           4293Vardenis4.88
Ramanauskas        4294Vardenis3.16
Kazlauskas         4295Vardenis2.88
Kazlauskas         4297Vardenis2.68
Navickas           4298Vardenis3.40
Kazlauskas         4299Vardenis4.12
Butkus             4304Vardenis3.72
Jankauskas         4305Vardenis4.68
Petrauskas         4309Vardenis2.36
Navickas           4313Vardenis4.60
Pranevicius        4317Vardenis3.40
Kazlauskas         4322Vardenis4.44
Ramanauskas        4325Vardenis3.56
Butkus             4326Vardenis4.48
Kazlauskas         4328Vardenis2.72
Butkus             4330Vardenis4.16
Petrauskas         4331Vardenis2.88
Kazlauskas         4340Vardenis4.24
Jankauskas         4343Vardenis4.72
Vasiliauskas       4347Vardenis4.88
Kavaliauskas       4350Vardenis3.56
Vasiliauskas       4356Vardenis3.20
Urbonas            4359Vardenis3.16
Navickas           4360Vardenis3.84
Kazlauskas         4361Vardenis3.84
Petrauskas         4362Vardenis4.00
Petrauskas         4365Vardenis4.52
Navickas           4367Vardenis2.40
Ramanauskas        4370Vardenis4.00
Petrauskas         4371Vardenis3.72
Ramanauskas        4372Vardenis3.28
Urbonas            4373Vardenis3.96
Butkus             4374Vardenis2.76
Vasiliauskas       4376Vardenis3.32
Ramanauskas        4377Vardenis3.88
Vasiliauskas       4380Vardenis2.76
Jankauskas         4383Vardenis4.04
Butkus             4385Vardenis2.72
Jankauskas         4387Vardenis4.76
Ramanauskas        4393Vardenis4.68
Petrauskas         4394Vardenis3.12
Kazlauskas         4398Vardenis3.04
Jankauskas         4400Vardenis3.60
Urbonas            4401Vardenis3.24
Vasiliauskas       4403Vardenis2.04
Petrauskas         4404Vardenis3.80
Butkus             4410Vardenis2.04
Vasiliauskas       4411Vardenis4.64
Ramanauskas        4412Vardenis2.92
Ramanauskas        4413Vardenis3.60
Navickas           4414Vardenis3.16
Petrauskas         4416Vardenis4.28
Vasiliauskas       4419Vardenis3.88
Kavaliauskas       4423Vardenis2.92
Urbonas            4424Vardenis2.44
Jankauskas         4425Vardenis3.56
Vasiliauskas       4427Vardenis3.08
Kavaliauskas       4428Vardenis3.48
Ramanauskas        4429Vardenis2.84
Vasiliauskas       4435Vardenis3.80
Kazlauskas         4437Vardenis3.64
Kazlauskas         4439Vardenis4.20
Pranevicius        4440Vardenis2.76
Navickas           4442Vardenis3.12
Kazlauskas         4444Vardenis4.04
Butkus             4446Vardenis4.32
Kavaliauskas       4453Vardenis3.72
Jankauskas         4456Vardenis3.12
Butkus             4457Vardenis3.48
Vasiliauskas       4459Vardenis3.92
Petrauskas         4460Vardenis3.24
Butkus             4462Vardenis4.12
Navickas           4463Vardenis4.88
Ramanauskas        4464Vardenis4.36
Vasiliauskas       4468Vardenis3.76
Kazlauskas         4470Vardenis4.12
Vasiliauskas       4474Vardenis3.76
Pranevicius        4476Vardenis3.96
Kazlauskas         4480Vardenis4.36
Jankauskas         4481Vardenis3.68
Pranevicius        4484Vardenis4.60
Butkus             4485Vardenis3.68
Pranevicius        4489Vardenis3.64
Vasiliauskas       4493Vardenis3.36
Urbonas            4494Vardenis3.00
Pranevicius        4495Vardenis2.80
Butkus             4498Vardenis4.04
Jankauskas         4499Vardenis4.76
Pranevicius        4500Vardenis4.44
Jankauskas         4504Vardenis3.92
Pranevicius        4505Vardenis4.52
Vasiliauskas       4506Vardenis3.28
Butkus             4507Vardenis4.52
Jankauskas         4508Vardenis4.44
Urbonas            4509Vardenis4.76
Urbonas            4511Vardenis4.08
Pranevicius        4512Vardenis4.84
Urbonas            4515Vardenis4.64
Jankauskas         4517Vardenis4.68
Pranevicius        4520Vardenis3.56
Jankauskas         4530Vardenis3.24
Navickas           4532Vardenis2.96
Vasiliauskas       4536Vardenis3.12
Petrauskas         4540Vardenis4.24
Vasiliauskas       4541Vardenis4.68
Ramanauskas        4542Vardenis3.28
Butkus             4544Vardenis1.88
Urbonas            4545Vardenis3.32
Ramanauskas        4546Vardenis2.28
Ramanauskas        4548Vardenis4.92
Vasiliauskas       4552Vardenis4.56
Butkus             4553Vardenis4.32
Petrauskas         4555Vardenis4.40
Petrauskas         4557Vardenis3.44
Butkus             4560Vardenis2.84
Urbonas            4562Vardenis4.60
Navickas           4564Vardenis4.04
Jankauskas         4568Vardenis4.92
Ramanauskas        4570Vardenis3.16
Petrauskas         4572Vardenis4.28
Butkus             4576Vardenis4.20
Navickas           4577Vardenis2.92
Pranevicius        4578Vardenis3.16
Ramanauskas        4580Vardenis4.68
Navickas           4582Vardenis2.76
Kazlauskas         4585Vardenis2.28
Kavaliauskas       4586Vardenis3.76
Urbonas            4587Vardenis2.44
Navickas           4592Vardenis3.96
Kazlauskas         4596Vardenis4.40
Jankauskas         4599Vardenis4.68
Vasiliauskas       4600Vardenis3.92
Butkus             4602Vardenis2.44
Urbonas            4608Vardenis3.68
Jankauskas         4610Vardenis4.48
Kazlauskas         4613Vardenis4.08
Urbonas            4614Vardenis3.64
Kavaliauskas       4616Vardenis3.88
Kazlauskas         4617Vardenis3.04
Vasiliauskas       4620Vardenis2.92
Jankauskas         4622Vardenis3.44
Kazlauskas         4623Vardenis4.16
Pranevicius        4624Vardenis2.76
Petrauskas         4626Vardenis3.48
Butkus             4627Vardenis2.80
Vasiliauskas       4629Vardenis4.76
Butkus             4630Vardenis4.88
Butkus             4631Vardenis3.28
Jankauskas         4634Vardenis3.40
Vasiliauskas       4635Vardenis4.24
Butkus             4643Vardenis3.80
Kazlauskas         4651Vardenis4.36
Jankauskas         4653Vardenis2.60
Ramanauskas        4655Vardenis3.80
Petrauskas         4657Vardenis2.60
Petrauskas         4660Vardenis4.68
Urbonas            4661Vardenis3.88
Vasiliauskas       4663Vardenis3.24
Petrauskas         4665Vardenis3.28
Petrauskas         4668Vardenis3.16
Petrauskas         4670Vardenis2.52
Kavaliauskas       4672Vardenis2.84
Kavaliauskas       4679Vardenis3.76
Vasiliauskas       4680Vardenis3.44
Ramanauskas        4682Vardenis3.72
Petrauskas         4683Vardenis3.80
Navickas           4686Vardenis4.84
Ramanauskas        4687Vardenis3.16
Urbonas            4688Vardenis2.68
Kavaliauskas       4690Vardenis4.96
Urbonas            4692Vardenis3.56
Kazlauskas         4698Vardenis2.92
Kazlauskas         4699Vardenis3.56
Kavaliauskas       4700Vardenis4.36
Vasiliauskas       4701Vardenis3.08
Butkus             4704Vardenis4.76
Petrauskas         4716Vardenis2.88
Vasiliauskas       4717Vardenis3.80
Navickas           4718Vardenis2.80
Vasiliauskas       4719Vardenis4.32
Butkus             4720Vardenis3.04
Butkus             4721Vardenis3.00
Petrauskas         4722Vardenis3.72
Kazlauskas         4726Vardenis4.40
Navickas           4729Vardenis3.80
Navickas           4732Vardenis4.12
Pranevicius        4734Vardenis2.04
Kazlauskas         4736Vardenis2.52
Butkus             4739Vardenis3.68
Jankauskas         4742Vardenis2.20
Pranevicius        4743Vardenis4.16
Butkus             4747Vardenis4.08
Pranevicius        4748Vardenis4.72
Kavaliauskas       4749Vardenis3.76
Butkus             4750Vardenis4.40
Vasiliauskas       4751Vardenis2.76
Kavaliauskas       4754Vardenis3.48
Kazlauskas         4756Vardenis4.84
Ramanauskas        4759Vardenis4.48
Kazlauskas         4760Vardenis3.44
Butkus             4762Vardenis4.52
Petrauskas         4769Vardenis4.28
Vasiliauskas       4770Vardenis4.64
Jankauskas         4771Vardenis2.84
Jankauskas         4772Vardenis2.60
Urbonas            4776Vardenis3.72
Petrauskas         4781Vardenis2.24
Vasiliauskas       4782Vardenis4.04
Pranevicius        4785Vardenis3.36
Jankauskas         4787Vardenis2.56
Ramanauskas        4788Vardenis4.44
Urbonas            4789Vardenis4.52
Jankauskas         4791Vardenis4.80
Urbonas            4796Vardenis4.84
Navickas           4797Vardenis3.56
Jankauskas         4800Vardenis3.80
Kavaliauskas       4802Vardenis4.92
Pranevicius        4804Vardenis4.20
Petrauskas         4806Vardenis3.68
Ramanauskas        4807Vardenis3.24
Urbonas            4808Vardenis4.32
Ramanauskas        4811Vardenis2.96
Ramanauskas        4815Vardenis4.68
Ramanauskas        4817Vardenis4.72
Pranevicius        4818Vardenis4.92
Vasiliauskas       4819Vardenis4.56
Butkus             4822Vardenis3.08
Jankauskas         4824Vardenis4.00
Kavaliauskas       4825Vardenis4.60
Petrauskas         4826Vardenis4.36
Kavaliauskas       4827Vardenis4.28
Jankauskas         4830Vardenis2.84
Vasiliauskas       4831Vardenis3.96
Butkus             4834Vardenis3.92
Navickas           4835Vardenis3.20
Kavaliauskas       4840Vardenis3.16
Kavaliauskas       4841Vardenis4.52
Pranevicius        4842Vardenis2.20
Pranevicius        4843Vardenis2.76
Ramanauskas        4846Vardenis3.20
Vasiliauskas       4847Vardenis3.32
Kavaliauskas       4852Vardenis2.40
Ramanauskas        4854Vardenis4.16
Butkus             4855Vardenis4.00
Butkus             4858Vardenis3.36
Kavaliauskas       4859Vardenis3.48
Kavaliauskas       4860Vardenis3.04
Petrauskas         4861Vardenis3.92
Urbonas            4863Vardenis4.56
Jankauskas         4867Vardenis4.40
Vasiliauskas       4871Vardenis2.36
Kavaliauskas       4872Vardenis4.12
Pranevicius        4874Vardenis4.12
Vasiliauskas       4875Vardenis3.12
Vasiliauskas       4876Vardenis4.68
Ramanauskas        4877Vardenis4.92
Kazlauskas         4879Vardenis4.00
Vasiliauskas       4889Vardenis2.72
Butkus             4892Vardenis4.00
Jankauskas         4894Vardenis4.88
Kazlauskas         4897Vardenis4.68
Kazlauskas         4898Vardenis4.08
Kavaliauskas       4902Vardenis4.68
Petrauskas         4903Vardenis4.84
Urbonas            4907Vardenis3.16
Butkus             4908Vardenis4.12
Ramanauskas        4909Vardenis3.56
Navickas           4910Vardenis2.52
Petrauskas         4911Vardenis2.84
Pranevicius        4912Vardenis4.28
Vasiliauskas       4913Vardenis3.44
Pranevicius        4916Vardenis3.16
Vasiliauskas       4917Vardenis2.36
Vasiliauskas       4918Vardenis4.68
Butkus             4919Vardenis3.80
Jankauskas         4920Vardenis4.80
Butkus             4923Vardenis3.04
Petrauskas         4927Vardenis2.00
Kazlauskas         4928Vardenis4.44
Butkus             4930Vardenis4.76
Pranevicius        4931Vardenis3.68
Navickas           4933Vardenis4.64
Butkus             4937Vardenis3.60
Kazlauskas         4938Vardenis3.92
Petrauskas         4939Vardenis4.20
Jankauskas         4941Vardenis4.24
Butkus             4943Vardenis2.52
Petrauskas         4946Vardenis3.16
Ramanauskas        4948Vardenis2.12
Ramanauskas        4955Vardenis4.68
Jankauskas         4957Vardenis4.56
Jankauskas         4959Vardenis2.96
Urbonas            4962Vardenis2.60
Jankauskas         4963Vardenis4.60
Urbonas            4965Vardenis3.52
Vasiliauskas       4966Vardenis4.00
Vasiliauskas       4967Vardenis2.72
Ramanauskas        4969Vardenis4.96
Navickas           4970Vardenis3.44
Ramanauskas        4971Vardenis3.76
Jankauskas         4972Vardenis2.80
Kavaliauskas       4973Vardenis3.68
Kazlauskas         4976Vardenis4.76
Pranevicius        4977Vardenis2.80
Butkus             4978Vardenis3.28
Pranevicius        4981Vardenis4.16
Kavaliauskas       4983Vardenis4.84
Kazlauskas         4985Vardenis2.20
Vasiliauskas       4987Vardenis3.92
Kavaliauskas       4990Vardenis3.68
Vasiliauskas       4991Vardenis3.84
Petrauskas         4993Vardenis3.48
Petrauskas         4995Vardenis3.88
Vasiliauskas       4996Vardenis3.56
Jankauskas         5000Vardenis2.44
Ramanauskas        5004Vardenis3.88
Kavaliauskas       5005Vardenis4.24
Ramanauskas        5007Vardenis3.36
Pranevicius        5011Vardenis3.48
Navickas           5013Vardenis4.76
Pranevicius        5015Vardenis3.56
Kavaliauskas       5022Vardenis4.88
Kavaliauskas       5023Vardenis2.88
Kavaliauskas       5024Vardenis2.72
Urbonas            5025Vardenis4.40
Vasiliauskas       5029Vardenis2.20
Petrauskas         5034Vardenis2.56
Pranevicius        5038Vardenis2.96
Vasiliauskas       5040Vardenis3.04
Kazlauskas         5041Vardenis4.08
Kavaliauskas       5044Vardenis2.52
Ramanauskas        5045Vardenis3.64
Navickas           5046Vardenis4.68
Ramanauskas        5053Vardenis2.52
Jankauskas         5054Vardenis4.76
Petrauskas         5055Vardenis3.16
Kavaliauskas       5058Vardenis3.84
Vasiliauskas       5063Vardenis4.92
Vasiliauskas       5064Vardenis4.04
Ramanauskas        5067Vardenis4.52
Butkus             5068Vardenis3.84
Navickas           5069Vardenis2.80
Vasiliauskas       5070Vardenis2.68
Pranevicius        5072Vardenis3.96
Urbonas            5074Vardenis3.16
Kavaliauskas       5075Vardenis3.76
Kazlauskas         5076Vardenis3.68
Urbonas            5077Vardenis4.04
Butkus             5078Vardenis4.12
Kazlauskas         5079Vardenis3.80
Kazlauskas         5080Vardenis4.28
Navickas           5086Vardenis3.56
Petrauskas         5089Vardenis3.72
Navickas           5091Vardenis3.56
Jankauskas         5095Vardenis2.84
Vasiliauskas       5096Vardenis4.44
Ramanauskas        5097Vardenis4.20
Ramanauskas        5100Vardenis4.20
Pranevicius        5101Vardenis4.04
Navickas           5106Vardenis3.20
Pranevicius        5110Vardenis2.16
Kavaliauskas       5111Vardenis2.68
Butkus             5112Vardenis3.72
Petrauskas         5115Vardenis4.48
Vasiliauskas       5116Vardenis4.12
Ramanauskas        5123Vardenis4.44
Urbonas            5124Vardenis2.28
Ramanauskas        5128Vardenis4.84
Ramanauskas        5129Vardenis4.32
Vasiliauskas       5131Vardenis3.68
Navickas           5132Vardenis4.80
Kazlauskas         5133Vardenis2.64
Ramanauskas        5134Vardenis4.28
Pranevicius        5135Vardenis2.84
Jankauskas         5138Vardenis3.84
Urbonas            5142Vardenis4.56
Butkus             5143Vardenis4.56
Jankauskas         5144Vardenis3.44
Urbonas            5145Vardenis3.16
Urbonas            5147Vardenis4.24
Petrauskas         5150Vardenis4.24
Urbonas            5152Vardenis3.64
Urbonas            5157Vardenis4.68
Pranevicius        5159Vardenis2.92
Ramanauskas        5161Vardenis4.92
Butkus             5162Vardenis3.40
Ramanauskas        5171Vardenis4.00
Urbonas            5173Vardenis4.84
Urbonas            5175Vardenis3.52
Petrauskas         5179Vardenis2.60
Butkus             5180Vardenis3.24
Urbonas            5182Vardenis2.20
Butkus             5183Vardenis3.92
Kazlauskas         5184Vardenis2.92
Kavaliauskas       5185Vardenis2.56
Jankauskas         5189Vardenis2.72
Petrauskas         5190Vardenis3.32
Jankauskas         5191Vardenis3.96
Jankauskas         5197Vardenis4.64
Butkus             5201Vardenis4.32
Jankauskas         5202Vardenis3.08
Vasiliauskas       5203Vardenis3.84
Butkus             5204Vardenis4.68
Kazlauskas         5205Vardenis4.72
Butkus             5210Vardenis2.80
Petrauskas         5214Vardenis4.44
Ramanauskas        5215Vardenis2.88
Pranevicius        5216Vardenis2.92
Ramanauskas        5226Vardenis4.40
Urbonas            5228Vardenis4.92
Petrauskas         5229Vardenis2.28
Kazlauskas         5232Vardenis3.04
Kazlauskas         5233Vardenis3.28
Jankauskas         5238Vardenis4.92
Urbonas            5240Vardenis2.44
Urbonas            5241Vardenis4.52
Pranevicius        5243Vardenis3.08
Petrauskas         5250Vardenis4.28
Ramanauskas        5252Vardenis3.24
Vasiliauskas       5253Vardenis3.92
Kavaliauskas       5254Vardenis3.76
Vasiliauskas       5256Vardenis2.28
Jankauskas         5258Vardenis4.44
Jankauskas         5259Vardenis3.52
Kazlauskas         5261Vardenis2.92
Pranevicius        5262Vardenis2.60
Butkus             5264Vardenis3.44
Petrauskas         5268Vardenis2.68
Butkus             5272Vardenis3.56
Petrauskas         5274Vardenis2.36
Urbonas            5275Vardenis3.28
Butkus             5277Vardenis3.12
Kavaliauskas       5278Vardenis4.60
Ramanauskas        5283Vardenis4.28
Ramanauskas        5284Vardenis4.24
Ramanauskas        5285Vardenis2.52
Navickas           5289Vardenis4.64
Kazlauskas         5290Vardenis4.76
Kavaliauskas       5293Vardenis3.08
Ramanauskas        5295Vardenis4.04
Urbonas            5297Vardenis2.64
Butkus             5305Vardenis4.48
Petrauskas         5306Vardenis2.96
Petrauskas         5311Vardenis3.40
Pranevicius        5314Vardenis4.52
Kavaliauskas       5315Vardenis2.72
Jankauskas         5316Vardenis4.96
Kazlauskas         5317Vardenis4.48
Butkus             5322Vardenis2.88
Urbonas            5325Vardenis4.76
Navickas           5333Vardenis4.20
Navickas           5336Vardenis4.64
Kavaliauskas       5338Vardenis3.88
Urbonas            5339Vardenis4.92
Navickas           5340Vardenis4.08
Petrauskas         5344Vardenis4.96
Pranevicius        5348Vardenis3.88
Pranevicius        5351Vardenis4.24
Ramanauskas        5355Vardenis4.60
Navickas           5356Vardenis4.72
Ramanauskas        5357Vardenis4.56
Butkus             5358Vardenis3.56
Urbonas            5364Vardenis4.28
Urbonas            5365Vardenis3.40
Ramanauskas        5366Vardenis3.12
Ramanauskas        5368Vardenis2.52
Jankauskas         5369Vardenis4.80
Kazlauskas         5370Vardenis3.04
Jankauskas         5371Vardenis3.72
Pranevicius        5372Vardenis3.24
Kazlauskas         5373Vardenis3.52
Kazlauskas         5375Vardenis3.64
Jankauskas         5376Vardenis3.92
Kazlauskas         5382Vardenis3.88
Kazlauskas         5383Vardenis3.28
Kazlauskas         5385Vardenis3.28
Pranevicius        5386Vardenis4.52
Urbonas            5388Vardenis2.84
Vasiliauskas       5389Vardenis4.56
Butkus             5391Vardenis4.12
Petrauskas         5392Vardenis3.76
Pranevicius        5394Vardenis3.04
Ramanauskas        5398Vardenis4.52
Kazlauskas         5399Vardenis2.68
Jankauskas         5400Vardenis3.88
Petrauskas         5403Vardenis3.60
Navickas           5404Vardenis3.12
Pranevicius        5407Vardenis3.20
Ramanauskas        5410Vardenis3.36
Vasiliauskas       5412Vardenis4.92
Jankauskas         5415Vardenis2.76
Urbonas            5416Vardenis2.68
Navickas           5421Vardenis4.04
Pranevicius        5422Vardenis3.08
Kavaliauskas       5424Vardenis4.44
Jankauskas         5425Vardenis4.56
Urbonas            5426Vardenis4.64
Kavaliauskas       5428Vardenis1.64
Navickas           5433Vardenis4.72
Petrauskas         5435Vardenis4.00
Jankauskas         5438Vardenis4.20
Navickas           5439Vardenis3.12
Ramanauskas        5440Vardenis3.00
Petrauskas         5442Vardenis4.68
Pranevicius        5443Vardenis3.28
Ramanauskas        5446Vardenis4.88
Petrauskas         5448Vardenis4.68
Petrauskas         5451Vardenis3.60
Pranevicius        5455Vardenis4.48
Urbonas            5458Vardenis2.28
Ramanauskas        5459Vardenis3.36
Urbonas            5460Vardenis3.92
Ramanauskas        5461Vardenis4.20
Jankauskas         5465Vardenis4.24
Jankauskas         5469Vardenis2.64
Ramanauskas        5470Vardenis3.48
Navickas           5472Vardenis4.48
Vasiliauskas       5474Vardenis3.64
Vasiliauskas       5476Vardenis2.12
Pranevicius        5477Vardenis4.68
Butkus             5479Vardenis2.80
Butkus             5485Vardenis4.68
Vasiliauskas       5487Vardenis3.36
Navickas           5490Vardenis3.28
Pranevicius        5491Vardenis3.28
