Pavarde            Vardas       Galutinis
Urbonas            4775Vardenis7.44
Navickas           4777Vardenis7.00
Vasiliauskas       4779Vardenis8.36
Kazlauskas         4782Vardenis7.76
Petrauskas         4783Vardenis7.72
Vasiliauskas       4784Vardenis7.76
Vasiliauskas       4786Vardenis7.60
Pranevicius        4787Vardenis6.56
Kazlauskas         4788Vardenis7.48
Urbonas            4789Vardenis7.56
Navickas           4790Vardenis5.04
Kavaliauskas       4791Vardenis5.24
Navickas           4793Vardenis8.36
Kavaliauskas       4796Vardenis5.92
Urbonas            4797Vardenis6.56
Navickas           4799Vardenis5.72
Jankauskas         4801Vardenis5.08
Butkus             4802Vardenis5.36
Kazlauskas         4803Vardenis5.80
Urbonas            4805Vardenis6.28
Butkus             4807Vardenis7.48
Kavaliauskas       4812Vardenis6.80
Ramanauskas        4817Vardenis6.92
Ramanauskas        4818Vardenis7.12
Ramanauskas        4820Vardenis8.60
Jankauskas         4821Vardenis8.52
Navickas           4822Vardenis8.32
Butkus             4823Vardenis6.52
Urbonas            4824Vardenis8.56
Butkus             4826Vardenis7.44
Navickas           4827Vardenis6.12
Kavaliauskas       4829Vardenis5.04
Navickas           4831Vardenis7.56
Urbonas            4832Vardenis7.48
Vasiliauskas       4834Vardenis7.64
Petrauskas         4838Vardenis5.16
Butkus             4839Vardenis6.88
Vasiliauskas       4841Vardenis7.56
Petrauskas         4842Vardenis5.88
Jankauskas         4843Vardenis5.32
Kavaliauskas       4844Vardenis5.04
Petrauskas         4845Vardenis7.60
Petrauskas         4849Vardenis5.48
Kazlauskas         4855Vardenis5.92
Kavaliauskas       4857Vardenis6.76
Butkus             4858Vardenis6.68
Petrauskas         4861Vardenis6.60
Navickas           4862Vardenis8.04
Navickas           4863Vardenis6.48
Navickas           4864Vardenis7.24
Kavaliauskas       4865Vardenis7.72
Kavaliauskas       4866Vardenis7.28
Kavaliauskas       4870Vardenis7.36
Ramanauskas        4871Vardenis7.52
Urbonas            4873Vardenis7.44
Urbonas            4875Vardenis5.36
Navickas           4876Vardenis6.12
Jankauskas         4878Vardenis6.08
Navickas           4879Vardenis6.60
Butkus             4881Vardenis6.72
Ramanauskas        4882Vardenis6.24
Butkus             4884Vardenis7.68
Kavaliauskas       4886Vardenis5.36
Navickas           4887Vardenis8.32
Petrauskas         4889Vardenis5.04
Pranevicius        4890Vardenis7.52
Ramanauskas        4892Vardenis5.20
Navickas           4893Vardenis6.52
Pranevicius        4896Vardenis5.80
Ramanauskas        4900Vardenis5.24
Butkus             4903Vardenis5.96
Vasiliauskas       4904Vardenis7.96
Vasiliauskas       4905Vardenis6.76
Navickas           4908Vardenis8.32
Kavaliauskas       4909Vardenis6.08
Jankauskas         4910Vardenis7.36
Petrauskas         4914Vardenis8.12
Kavaliauskas       4916Vardenis5.40
Jankauskas         4917Vardenis5.48
Petrauskas         4921Vardenis5.64
Petrauskas         4922Vardenis5.80
Ramanauskas        4924Vardenis5.92
Kavaliauskas       4928Vardenis6.68
Navickas           4933Vardenis6.04
Butkus             4934Vardenis6.44
Ramanauskas        4935Vardenis5.84
Jankauskas         4936Vardenis6.24
Butkus             4937Vardenis8.08
Urbonas            4939Vardenis6.64
Vasiliauskas       4940Vardenis6.08
Urbonas            4942Vardenis7.36
Vasiliauskas       4943Vardenis5.72
Navickas           4944Vardenis7.00
Butkus             4947Vardenis7.40
Jankauskas         4948Vardenis5.04
Kazlauskas         4949Vardenis5.52
Vasiliauskas       4950Vardenis7.92
Urbonas            4952Vardenis7.48
Jankauskas         4953Vardenis5.72
Navickas           4954Vardenis5.32
Ramanauskas        4957Vardenis7.36
Jankauskas         4958Vardenis5.72
Petrauskas         4960Vardenis7.48
Ramanauskas        4961Vardenis5.52
Kavaliauskas       4962Vardenis7.68
Pranevicius        4963Vardenis7.32
Ramanauskas        4965Vardenis9.04
Navickas           4966Vardenis7.40
Urbonas            4967Vardenis8.88
Vasiliauskas       4971Vardenis5.64
Butkus             4972Vardenis7.04
Petrauskas         4973Vardenis6.76
Kavaliauskas       4974Vardenis5.32
Vasiliauskas       4976Vardenis5.72
Ramanauskas        4979Vardenis5.12
Pranevicius        4980Vardenis5.04
Vasiliauskas       4983Vardenis5.88
Ramanauskas        4984Vardenis7.80
Vasiliauskas       4985Vardenis6.04
Vasiliauskas       4986Vardenis6.16
Kavaliauskas       4988Vardenis6.16
Kazlauskas         4989Vardenis8.56
Kavaliauskas       4990Vardenis8.48
Pranevicius        4993Vardenis7.00
Kazlauskas         4995Vardenis7.64
Petrauskas         4997Vardenis5.04
Pranevicius        4998Vardenis6.36
Navickas           4999Vardenis5.96
Butkus             5001Vardenis5.76
Vasiliauskas       5003Vardenis5.88
Jankauskas         5007Vardenis6.72
Pranevicius        5010Vardenis8.20
Petrauskas         5011Vardenis7.64
Navickas           5012Vardenis6.00
Ramanauskas        5014Vardenis5.76
Kavaliauskas       5017Vardenis5.80
Ramanauskas        5019Vardenis6.68
Jankauskas         5021Vardenis8.56
Ramanauskas        5022Vardenis8.32
Kazlauskas         5025Vardenis7.40
Kavaliauskas       5026Vardenis6.32
Kazlauskas         5027Vardenis5.24
Kavaliauskas       5031Vardenis5.40
Butkus             5032Vardenis5.16
Butkus             5034Vardenis5.60
Navickas           5036Vardenis6.64
Urbonas            5038Vardenis7.96
Jankauskas         5039Vardenis7.16
Jankauskas         5040Vardenis5.20
Pranevicius        5042Vardenis6.76
Kavaliauskas       5043Vardenis7.00
Urbonas            5046Vardenis6.44
Jankauskas         5048Vardenis8.32
Petrauskas         5049Vardenis6.04
Kavaliauskas       5051Vardenis5.48
Navickas           5053Vardenis8.32
Vasiliauskas       5054Vardenis6.40
Ramanauskas        5056Vardenis7.92
Kazlauskas         5057Vardenis7.12
Ramanauskas        5059Vardenis8.16
Pranevicius        5061Vardenis7.68
Jankauskas         5062Vardenis8.40
Butkus             5064Vardenis5.28
Ramanauskas        5066Vardenis6.12
Petrauskas         5069Vardenis5.52
Jankauskas         5070Vardenis5.04
Navickas           5071Vardenis6.32
Kazlauskas         5074Vardenis6.84
Kavaliauskas       5076Vardenis6.24
Navickas           5077Vardenis7.20
Urbonas            5078Vardenis6.72
Ramanauskas        5081Vardenis8.12
Pranevicius        5083Vardenis6.80
Butkus             5084Vardenis8.08
Petrauskas         5088Vardenis5.80
Ramanauskas        5090Vardenis5.28
Kazlauskas         5091Vardenis8.08
Urbonas            5092Vardenis5.08
Petrauskas         5093Vardenis5.32
Ramanauskas        5094Vardenis8.72
Kavaliauskas       5095Vardenis8.20
Kavaliauskas       5096Vardenis6.40
Ramanauskas        5098Vardenis7.76
Urbonas            5099Vardenis7.20
Ramanauskas        5101Vardenis7.84
Vasiliauskas       5103Vardenis5.92
Pranevicius        5104Vardenis5.52
Kazlauskas         5105Vardenis7.16
Petrauskas         5107Vardenis6.60
Pranevicius        5108Vardenis6.76
Urbonas            5111Vardenis6.60
Urbonas            5112Vardenis6.24
Pranevicius        5113Vardenis6.44
Kazlauskas         5115Vardenis5.88
Urbonas            5117Vardenis6.16
Pranevicius        5118Vardenis6.96
Jankauskas         5119Vardenis7.24
Urbonas            5124Vardenis5.84
Butkus             5126Vardenis8.16
Navickas           5130Vardenis7.44
Petrauskas         5131Vardenis5.08
Ramanauskas        5134Vardenis8.48
Urbonas            5135Vardenis7.84
Urbonas            5136Vardenis7.52
Ramanauskas        5137Vardenis6.44
Kavaliauskas       5138Vardenis6.44
Urbonas            5139Vardenis7.52
Navickas           5140Vardenis5.92
Urbonas            5143Vardenis8.64
Petrauskas         5144Vardenis5.24
Vasiliauskas       5145Vardenis7.40
Ramanauskas        5146Vardenis5.60
Kavaliauskas       5149Vardenis8.32
Navickas           5150Vardenis5.12
Ramanauskas        5153Vardenis7.40
Pranevicius        5156Vardenis6.20
Navickas           5157Vardenis6.80
Jankauskas         5159Vardenis5.68
Butkus             5161Vardenis7.68
Navickas           5164Vardenis7.80
Urbonas            5165Vardenis5.16
Vasiliauskas       5170Vardenis5.44
Jankauskas         5171Vardenis7.40
Butkus             5174Vardenis7.12
Jankauskas         5176Vardenis8.08
Pranevicius        5179Vardenis5.64
Ramanauskas        5180Vardenis5.40
Navickas           5182Vardenis8.20
Navickas           5183Vardenis6.80
Kazlauskas         5185Vardenis7.56
Urbonas            5186Vardenis5.96
Kazlauskas         5187Vardenis6.24
Butkus             5188Vardenis5.52
Urbonas            5189Vardenis6.72
Kazlauskas         5191Vardenis5.20
Navickas           5193Vardenis6.56
Butkus             5194Vardenis6.52
Jankauskas         5195Vardenis5.92
Ramanauskas        5196Vardenis5.60
Urbonas            5197Vardenis6.88
Petrauskas         5199Vardenis6.04
Petrauskas         5200Vardenis5.88
Urbonas            5201Vardenis7.64
Petrauskas         5203Vardenis5.24
Butkus             5204Vardenis5.84
Petrauskas         5205Vardenis7.04
Navickas           5206Vardenis7.88
Jankauskas         5207Vardenis6.00
Petrauskas         5208Vardenis7.72
Navickas           5209Vardenis5.52
Butkus             5215Vardenis8.56
Pranevicius        5217Vardenis7.00
Kazlauskas         5219Vardenis7.20
Kazlauskas         5220Vardenis5.48
Ramanauskas        5221Vardenis5.08
Petrauskas         5223Vardenis6.52
Navickas           5225Vardenis5.72
Kazlauskas         5226Vardenis7.20
Petrauskas         5227Vardenis7.76
Jankauskas         5228Vardenis7.84
Navickas           5229Vardenis5.72
Navickas           5230Vardenis5.60
Urbonas            5231Vardenis6.80
Pranevicius        5232Vardenis5.20
Jankauskas         5233Vardenis6.60
Butkus             5235Vardenis6.64
Ramanauskas        5236Vardenis5.44
Kavaliauskas       5237Vardenis8.24
Navickas           5241Vardenis6.36
Kavaliauskas       5242Vardenis5.96
Urbonas            5244Vardenis5.28
Kazlauskas         5245Vardenis6.96
Vasiliauskas       5246Vardenis5.00
Kazlauskas         5249Vardenis6.32
Urbonas            5250Vardenis6.00
Vasiliauskas       5253Vardenis5.76
Vasiliauskas       5256Vardenis6.24
Petrauskas         5257Vardenis6.80
Kazlauskas         5259Vardenis6.92
Ramanauskas        5261Vardenis8.96
Pranevicius        5264Vardenis8.40
Butkus             5265Vardenis7.12
Butkus             5267Vardenis5.52
Kavaliauskas       5269Vardenis7.44
Urbonas            5270Vardenis8.56
Petrauskas         5271Vardenis8.32
Jankauskas         5272Vardenis6.68
Ramanauskas        5273Vardenis5.04
Navickas           5274Vardenis7.76
Pranevicius        5276Vardenis8.28
Vasiliauskas       5277Vardenis7.40
Vasiliauskas       5278Vardenis7.84
Butkus             5279Vardenis7.92
Ramanauskas        5283Vardenis8.16
Vasiliauskas       5287Vardenis5.28
Navickas           5288Vardenis5.16
Ramanauskas        5292Vardenis5.64
Butkus             5293Vardenis8.16
Jankauskas         5294Vardenis7.40
Butkus             5295Vardenis5.20
Vasiliauskas       5296Vardenis7.88
Petrauskas         5297Vardenis8.12
Pranevicius        5298Vardenis5.64
Kazlauskas         5299Vardenis7.28
Urbonas            5300Vardenis8.32
Butkus             5301Vardenis7.12
Petrauskas         5304Vardenis8.56
Vasiliauskas       5305Vardenis9.04
Kavaliauskas       5306Vardenis5.32
Navickas           5309Vardenis5.92
Kazlauskas         5312Vardenis7.00
Urbonas            5313Vardenis6.44
Kavaliauskas       5314Vardenis7.68
Jankauskas         5315Vardenis5.96
Navickas           5316Vardenis8.60
Navickas           5318Vardenis7.84
Vasiliauskas       5319Vardenis6.32
Ramanauskas        5321Vardenis6.96
Petrauskas         5322Vardenis5.88
Pranevicius        5326Vardenis7.40
Navickas           5328Vardenis6.48
Petrauskas         5330Vardenis7.88
Vasiliauskas       5331Vardenis8.96
Vasiliauskas       5333Vardenis8.96
Ramanauskas        5335Vardenis8.48
Jankauskas         5337Vardenis5.08
Butkus             5339Vardenis5.84
Kazlauskas         5341Vardenis7.56
Pranevicius        5343Vardenis6.88
Butkus             5346Vardenis6.88
Pranevicius        5347Vardenis7.52
Butkus             5348Vardenis6.96
Butkus             5349Vardenis7.28
Pranevicius        5350Vardenis7.88
Pranevicius        5352Vardenis8.44
Ramanauskas        5353Vardenis8.04
Kazlauskas         5354Vardenis5.68
Petrauskas         5356Vardenis7.44
Kavaliauskas       5357Vardenis6.04
Butkus             5361Vardenis5.48
Pranevicius        5362Vardenis7.60
Vasiliauskas       5365Vardenis7.12
Vasiliauskas       5371Vardenis5.08
Urbonas            5375Vardenis7.00
Vasiliauskas       5376Vardenis8.20
Jankauskas         5378Vardenis7.08
Ramanauskas        5383Vardenis6.76
Ramanauskas        5384Vardenis8.00
Butkus             5386Vardenis7.28
Navickas           5387Vardenis7.52
Ramanauskas        5388Vardenis5.28
Urbonas            5389Vardenis5.52
Petrauskas         5390Vardenis5.32
Ramanauskas        5391Vardenis8.48
Pranevicius        5394Vardenis7.32
Ramanauskas        5395Vardenis6.20
Urbonas            5396Vardenis6.56
Vasiliauskas       5397Vardenis8.04
Petrauskas         5398Vardenis7.84
Ramanauskas        5399Vardenis8.32
Vasiliauskas       5405Vardenis7.08
Ramanauskas        5406Vardenis8.56
Butkus             5407Vardenis7.36
Ramanauskas        5410Vardenis5.00
Kazlauskas         5411Vardenis6.84
Navickas           5412Vardenis5.28
Vasiliauskas       5413Vardenis5.44
Jankauskas         5414Vardenis8.80
Kavaliauskas       5416Vardenis7.20
Petrauskas         5418Vardenis8.00
Navickas           5419Vardenis7.92
Petrauskas         5420Vardenis6.24
Navickas           5422Vardenis5.52
Petrauskas         5426Vardenis5.16
Petrauskas         5427Vardenis6.88
Kavaliauskas       5428Vardenis5.92
Kazlauskas         5430Vardenis7.92
Petrauskas         5431Vardenis5.24
Ramanauskas        5432Vardenis6.08
Kazlauskas         5434Vardenis5.20
Navickas           5435Vardenis5.44
Urbonas            5437Vardenis5.92
Kazlauskas         5438Vardenis5.24
Urbonas            5440Vardenis6.28
Butkus             5441Vardenis8.16
Navickas           5442Vardenis8.08
Pranevicius        5447Vardenis5.40
Navickas           5449Vardenis7.52
Petrauskas         5451Vardenis7.24
Petrauskas         5453Vardenis8.20
Petrauskas         5454Vardenis8.24
Butkus             5456Vardenis7.16
Butkus             5459Vardenis5.28
Kavaliauskas       5461Vardenis5.72
Petrauskas         5462Vardenis7.40
Urbonas            5463Vardenis5.28
Kazlauskas         5464Vardenis6.88
Kazlauskas         5466Vardenis7.24
Kazlauskas         5467Vardenis7.60
Navickas           5469Vardenis7.68
Butkus             5471Vardenis7.56
Urbonas            5472Vardenis7.56
Vasiliauskas       5474Vardenis6.76
Urbonas            5475Vardenis7.84
Vasiliauskas       5476Vardenis7.28
Pranevicius        5478Vardenis8.64
Butkus             5479Vardenis7.12
Jankauskas         5480Vardenis6.04
Jankauskas         5481Vardenis7.60
Kavaliauskas       5483Vardenis5.72
Butkus             5484Vardenis6.00
Vasiliauskas       5485Vardenis5.60
Navickas           5486Vardenis7.76
Pranevicius        5487Vardenis8.56
Butkus             5489Vardenis6.80
Urbonas            5491Vardenis5.88
Ramanauskas        5492Vardenis8.28
Butkus             5494Vardenis5.16
Kazlauskas         5495Vardenis5.24
Butkus             5497Vardenis5.08
Ramanauskas        5498Vardenis6.32
Jankauskas         5499Vardenis8.40
Pranevicius        5500Vardenis5.00
Butkus             5503Vardenis6.12
Navickas           5505Vardenis7.72
Urbonas            5507Vardenis5.84
Navickas           5509Vardenis7.72
Vasiliauskas       5510Vardenis8.16
Jankauskas         5511Vardenis6.60
Pranevicius        5512Vardenis7.60
Butkus             5513Vardenis6.12
Pranevicius        5514Vardenis5.44
Vasiliauskas       5516Vardenis8.24
Navickas           5518Vardenis7.04
Kazlauskas         5519Vardenis6.92
Kavaliauskas       5521Vardenis8.16
Kavaliauskas       5525Vardenis5.04
Kazlauskas         5528Vardenis6.28
Urbonas            5530Vardenis6.60
Ramanauskas        5534Vardenis6.48
Butkus             5537Vardenis6.16
Navickas           5539Vardenis5.36
Jankauskas         5540Vardenis6.88
Vasiliauskas       5541Vardenis5.72
Ramanauskas        5544Vardenis6.20
Kavaliauskas       5545Vardenis6.68
Kazlauskas         5547Vardenis6.32
Pranevicius        5548Vardenis5.12
Ramanauskas        5552Vardenis6.80
Urbonas            5553Vardenis5.08
Kazlauskas         5554Vardenis5.20
Vasiliauskas       5556Vardenis6.36
Ramanauskas        5557Vardenis6.40
Butkus             5558Vardenis5.04
Vasiliauskas       5560Vardenis6.96
Kazlauskas         5562Vardenis6.68
Pranevicius        5563Vardenis5.32
Urbonas            5566Vardenis5.76
Butkus             5567Vardenis7.56
Vasiliauskas       5568Vardenis8.08
Pranevicius        5570Vardenis6.80
Butkus             5572Vardenis7.52
Pranevicius        5573Vardenis8.96
Ramanauskas        5577Vardenis8.40
Butkus             5578Vardenis5.00
Petrauskas         5579Vardenis5.04
Butkus             5580Vardenis5.04
Vasiliauskas       5581Vardenis6.00
Petrauskas         5582Vardenis5.44
Petrauskas         5583Vardenis6.44
Pranevicius        5584Vardenis7.44
Kavaliauskas       5585Vardenis5.88
Urbonas            5588Vardenis6.28
Ramanauskas        5595Vardenis8.20
Ramanauskas        5596Vardenis6.52
Kavaliauskas       5598Vardenis7.56
Vasiliauskas       5603Vardenis5.68
Navickas           5604Vardenis5.04
Navickas           5605Vardenis6.84
Ramanauskas        5606Vardenis6.00
Jankauskas         5607Vardenis8.08
Navickas           5609Vardenis7.60
Urbonas            5611Vardenis8.32
Kazlauskas         5612Vardenis5.28
Urbonas            5613Vardenis7.52
Petrauskas         5615Vardenis7.08
Vasiliauskas       5617Vardenis7.20
Navickas           5619Vardenis6.92
Navickas           5621Vardenis8.88
Butkus             5626Vardenis8.00
Butkus             5627Vardenis5.68
Ramanauskas        5628Vardenis8.32
Vasiliauskas       5629Vardenis7.04
Pranevicius        5631Vardenis6.20
Jankauskas         5632Vardenis6.40
Navickas           5633Vardenis6.88
Navickas           5635Vardenis5.84
Urbonas            5638Vardenis8.48
Kavaliauskas       5639Vardenis6.72
Petrauskas         5640Vardenis8.20
Petrauskas         5642Vardenis7.64
Pranevicius        5644Vardenis6.84
Ramanauskas        5649Vardenis6.00
Petrauskas         5650Vardenis7.72
Kazlauskas         5651Vardenis7.20
Pranevicius        5652Vardenis5.04
Urbonas            5659Vardenis5.36
Kazlauskas         5660Vardenis5.96
Kavaliauskas       5663Vardenis5.20
Kazlauskas         5664Vardenis6.36
Kavaliauskas       5665Vardenis5.76
Butkus             5666Vardenis8.12
Butkus             5672Vardenis5.64
Vasiliauskas       5674Vardenis6.04
Ramanauskas        5675Vardenis5.04
Kavaliauskas       5676Vardenis6.68
Ramanauskas        5677Vardenis7.44
Urbonas            5681Vardenis5.20
Jankauskas         5683Vardenis7.68
Kazlauskas         5684Vardenis5.60
Petrauskas         5685Vardenis5.56
Pranevicius        5687Vardenis5.60
Navickas           5688Vardenis5.20
Kazlauskas         5690Vardenis5.84
Urbonas            5691Vardenis8.16
Urbonas            5695Vardenis8.48
Jankauskas         5696Vardenis5.48
Urbonas            5699Vardenis5.64
Ramanauskas        5700Vardenis8.56
Kazlauskas         5701Vardenis7.40
Pranevicius        5702Vardenis7.60
Butkus             5705Vardenis7.88
Ramanauskas        5706Vardenis6.68
Kazlauskas         5708Vardenis6.88
Navickas           5712Vardenis7.68
Vasiliauskas       5713Vardenis8.56
Pranevicius        5715Vardenis8.44
Vasiliauskas       5716Vardenis7.12
Pranevicius        5718Vardenis6.44
Kavaliauskas       5719Vardenis5.92
Urbonas            5720Vardenis9.04
Kavaliauskas       5721Vardenis6.80
Petrauskas         5723Vardenis6.36
Kavaliauskas       5725Vardenis6.56
Jankauskas         5726Vardenis6.72
Kavaliauskas       5728Vardenis5.00
Kazlauskas         5729Vardenis7.12
Urbonas            5731Vardenis7.64
Jankauskas         5732Vardenis6.60
Pranevicius        5733Vardenis6.16
Navickas           5734Vardenis6.92
Ramanauskas        5735Vardenis7.80
Butkus             5736Vardenis5.24
Butkus             5737Vardenis7.24
Ramanauskas        5741Vardenis7.32
Petrauskas         5742Vardenis5.80
Ramanauskas        5750Vardenis5.08
Pranevicius        5752Vardenis6.96
Kavaliauskas       5753Vardenis6.80
Butkus             5754Vardenis6.40
Petrauskas         5757Vardenis7.48
Pranevicius        5758Vardenis8.48
Pranevicius        5759Vardenis7.80
Pranevicius        5760Vardenis5.80
Vasiliauskas       5763Vardenis7.00
Ramanauskas        5764Vardenis5.32
Kavaliauskas       5765Vardenis5.56
Vasiliauskas       5766Vardenis5.00
Pranevicius        5767Vardenis5.64
Ramanauskas        5768Vardenis8.08
Jankauskas         5770Vardenis6.88
Jankauskas         5771Vardenis5.76
Butkus             5772Vardenis6.04
Butkus             5775Vardenis5.04
Vasiliauskas       5778Vardenis7.60
Navickas           5779Vardenis5.80
Vasiliauskas       5781Vardenis8.08
Vasiliauskas       5782Vardenis5.76
Urbonas            5784Vardenis5.44
Kavaliauskas       5788Vardenis6.12
Jankauskas         5789Vardenis6.72
Ramanauskas        5790Vardenis6.60
Jankauskas         5791Vardenis8.48
Urbonas            5794Vardenis6.08
Jankauskas         5795Vardenis8.04
Jankauskas         5796Vardenis5.80
Navickas           5797Vardenis5.64
Butkus             5798Vardenis5.96
Kazlauskas         5799Vardenis5.36
Vasiliauskas       5800Vardenis7.56
Jankauskas         5801Vardenis8.32
Butkus             5802Vardenis6.88
Pranevicius        5804Vardenis5.84
Vasiliauskas       5806Vardenis7.08
Petrauskas         5810Vardenis6.24
Urbonas            5811Vardenis7.56
Ramanauskas        5812Vardenis5.60
Urbonas            5813Vardenis5.40
Vasiliauskas       5815Vardenis7.52
Jankauskas         5817Vardenis7.44
Butkus             5818Vardenis8.32
Kazlauskas         5821Vardenis6.60
Urbonas            5823Vardenis5.84
Petrauskas         5824Vardenis7.76
Navickas           5825Vardenis5.80
Jankauskas         5826Vardenis5.80
Kazlauskas         5827Vardenis5.76
Ramanauskas        5829Vardenis5.88
Butkus             5833Vardenis6.52
Ramanauskas        5834Vardenis5.60
Kavaliauskas       5835Vardenis7.84
Navickas           5836Vardenis5.16
Butkus             5837Vardenis6.12
Kazlauskas         5838Vardenis5.28
Urbonas            5839Vardenis6.88
Urbonas            5840Vardenis6.08
Petrauskas         5844Vardenis6.80
Kavaliauskas       5847Vardenis6.32
Ramanauskas        5848Vardenis7.08
Navickas           5852Vardenis7.52
Vasiliauskas       5854Vardenis6.48
Urbonas            5856Vardenis7.52
Petrauskas         5858Vardenis5.24
Vasiliauskas       5860Vardenis7.60
Jankauskas         5861Vardenis7.52
Navickas           5862Vardenis8.24
Petrauskas         5865Vardenis7.60
Ramanauskas        5870Vardenis8.88
Kavaliauskas       5871Vardenis7.16
Jankauskas         5872Vardenis7.36
Kavaliauskas       5873Vardenis6.96
Jankauskas         5874Vardenis5.60
Jankauskas         5875Vardenis5.92
Urbonas            5876Vardenis8.72
Pranevicius        5877Vardenis7.32
Navickas           5878Vardenis8.28
Pranevicius        5879Vardenis5.48
Butkus             5881Vardenis5.84
Kazlauskas         5883Vardenis6.76
Butkus             5884Vardenis5.48
Kazlauskas         5885Vardenis8.44
Urbonas            5886Vardenis6.20
Vasiliauskas       5887Vardenis8.96
Butkus             5889Vardenis7.84
Butkus             5890Vardenis5.28
Kavaliauskas       5891Vardenis7.64
Kavaliauskas       5895Vardenis5.72
Vasiliauskas       5896Vardenis5.84
Navickas           5898Vardenis8.48
Kavaliauskas       5899Vardenis7.80
Pranevicius        5900Vardenis8.52
Urbonas            5901Vardenis6.00
Pranevicius        5902Vardenis8.32
Navickas           5905Vardenis7.92
Navickas           5908Vardenis6.52
Vasiliauskas       5909Vardenis5.04
Ramanauskas        5910Vardenis6.20
Kavaliauskas       5911Vardenis5.20
Butkus             5912Vardenis8.24
Navickas           5916Vardenis8.72
Kavaliauskas       5917Vardenis6.84
Kazlauskas         5918Vardenis6.20
Navickas           5919Vardenis5.40
Kavaliauskas       5920Vardenis5.04
Petrauskas         5922Vardenis5.72
Kavaliauskas       5923Vardenis6.00
Petrauskas         5925Vardenis7.84
Kazlauskas         5928Vardenis6.04
Kazlauskas         5929Vardenis6.24
Petrauskas         5934Vardenis5.92
Navickas           5936Vardenis7.84
Jankauskas         5938Vardenis5.32
Kavaliauskas       5939Vardenis6.68
Vasiliauskas       5941Vardenis6.56
Vasiliauskas       5942Vardenis7.80
Urbonas            5943Vardenis7.84
Vasiliauskas       5944Vardenis7.04
Petrauskas         5945Vardenis6.12
Vasiliauskas       5946Vardenis6.88
Kazlauskas         5948Vardenis5.48
Ramanauskas        5949Vardenis6.56
Urbonas            5956Vardenis7.52
Kavaliauskas       5958Vardenis6.36
Ramanauskas        5960Vardenis7.68
Pranevicius        5962Vardenis5.64
Kazlauskas         5963Vardenis5.76
Navickas           5968Vardenis8.56
Kazlauskas         5969Vardenis5.48
Kazlauskas         5970Vardenis5.48
Jankauskas         5971Vardenis8.52
Kavaliauskas       5973Vardenis5.96
Vasiliauskas       5979Vardenis6.60
Urbonas            5980Vardenis6.64
Ramanauskas        5982Vardenis8.76
Ramanauskas        5983Vardenis8.72
Vasiliauskas       5985Vardenis6.88
Navickas           5986Vardenis6.08
Butkus             5988Vardenis6.24
Kazlauskas         5990Vardenis6.80
Pranevicius        5991Vardenis8.08
Pranevicius        5993Vardenis5.92
Kavaliauskas       5994Vardenis6.52
Butkus             5995Vardenis8.24
Ramanauskas        5997Vardenis6.92
Urbonas            5998Vardenis6.04
Navickas           6000Vardenis5.52
Urbonas            6001Vardenis5.68
Urbonas            6002Vardenis8.32
Butkus             6005Vardenis8.36
Vasiliauskas       6008Vardenis5.84
Kazlauskas         6009Vardenis6.28
Ramanauskas        6010Vardenis7.68
Butkus             6011Vardenis5.12
Butkus             6012Vardenis8.96
Navickas           6014Vardenis8.48
Butkus             6015Vardenis6.44
Petrauskas         6016Vardenis5.88
Vasiliauskas       6018Vardenis7.96
Pranevicius        6019Vardenis7.36
Ramanauskas        6020Vardenis6.64
Navickas           6022Vardenis6.52
Vasiliauskas       6023Vardenis7.00
Ramanauskas        6024Vardenis8.04
Pranevicius        6026Vardenis6.20
Kavaliauskas       6027Vardenis6.28
Butkus             6028Vardenis5.08
Ramanauskas        6033Vardenis7.44
Petrauskas         6034Vardenis6.80
Kazlauskas         6039Vardenis7.36
Kazlauskas         6040Vardenis6.56
Navickas           6041Vardenis7.00
Vasiliauskas       6042Vardenis6.88
Urbonas            6043Vardenis7.52
Jankauskas         6044Vardenis7.40
Urbonas            6046Vardenis7.64
Butkus             6049Vardenis6.64
Jankauskas         6050Vardenis5.44
Vasiliauskas       6051Vardenis5.28
Ramanauskas        6055Vardenis5.28
Butkus             6056Vardenis7.20
Vasiliauskas       6060Vardenis8.16
Jankauskas         6061Vardenis5.84
Pranevicius        6062Vardenis8.68
Vasiliauskas       6064Vardenis7.40
Petrauskas         6065Vardenis6.40
Urbonas            6066Vardenis5.28
Navickas           6067Vardenis6.04
Butkus             6068Vardenis8.80
Navickas           6069Vardenis7.00
Kazlauskas         6070Vardenis7.04
Vasiliauskas       6071Vardenis6.04
Jankauskas         6072Vardenis5.36
Pranevicius        6079Vardenis7.60
Kavaliauskas       6082Vardenis7.04
Butkus             6083Vardenis7.16
Vasiliauskas       6084Vardenis7.84
Pranevicius        6086Vardenis5.00
Jankauskas         6087Vardenis5.72
Kavaliauskas       6088Vardenis7.40
Pranevicius        6090Vardenis7.92
Kazlauskas         6092Vardenis7.04
Vasiliauskas       6094Vardenis5.92
Petrauskas         6096Vardenis5.24
Navickas           6097Vardenis6.12
Kazlauskas         6098Vardenis7.92
Urbonas            6100Vardenis8.44
Jankauskas         6101Vardenis5.72
Urbonas            6102Vardenis7.60
Urbonas            6104Vardenis5.44
Petrauskas         6108Vardenis8.36
Pranevicius        6111Vardenis7.64
Vasiliauskas       6113Vardenis6.28
Butkus             6114Vardenis6.56
Butkus             6116Vardenis5.44
Jankauskas         6118Vardenis7.08
