Pavarde            Vardas       Galutinis
Jankauskas         55458Vardenis7.24
Petrauskas         55462Vardenis5.28
Urbonas            55464Vardenis5.80
Kazlauskas         55465Vardenis8.00
Jankauskas         55467Vardenis9.52
Ramanauskas        55469Vardenis5.28
Pranevicius        55471Vardenis6.84
Kavaliauskas       55473Vardenis7.56
Ramanauskas        55474Vardenis5.40
Butkus             55476Vardenis8.20
Vasiliauskas       55477Vardenis7.84
Kazlauskas         55478Vardenis5.68
Kavaliauskas       55480Vardenis6.84
Jankauskas         55481Vardenis5.80
Butkus             55486Vardenis5.68
Petrauskas         55487Vardenis6.44
Kavaliauskas       55491Vardenis7.28
Vasiliauskas       55492Vardenis5.88
Vasiliauskas       55493Vardenis8.00
Vasiliauskas       55495Vardenis6.80
Vasiliauskas       55496Vardenis7.64
Urbonas            55498Vardenis6.84
Petrauskas         55499Vardenis6.16
Urbonas            55500Vardenis6.92
Navickas           55502Vardenis7.48
Kavaliauskas       55504Vardenis5.04
Kazlauskas         55506Vardenis6.92
Butkus             55509Vardenis7.52
Ramanauskas        55511Vardenis5.44
Vasiliauskas       55515Vardenis7.44
Kazlauskas         55521Vardenis5.36
Petrauskas         55522Vardenis5.12
Petrauskas         55523Vardenis5.32
Kavaliauskas       55526Vardenis6.40
Petrauskas         55529Vardenis7.24
Navickas           55530Vardenis7.16
Pranevicius        55533Vardenis5.04
Jankauskas         55535Vardenis7.16
Urbonas            55536Vardenis5.40
Ramanauskas        55538Vardenis7.88
Kavaliauskas       55542Vardenis5.60
Urbonas            55547Vardenis7.80
Ramanauskas        55548Vardenis6.72
Urbonas            55549Vardenis7.08
Jankauskas         55550Vardenis5.64
Ramanauskas        55552Vardenis5.92
Butkus             55553Vardenis6.20
Urbonas            55554Vardenis8.12
Urbonas            55556Vardenis8.44
Jankauskas         55557Vardenis5.96
Butkus             55561Vardenis6.72
Kavaliauskas       55563Vardenis5.16
Pranevicius        55565Vardenis5.80
Urbonas            55567Vardenis5.36
Vasiliauskas       55569Vardenis8.36
Petrauskas         55570Vardenis8.52
Navickas           55573Vardenis6.76
Kazlauskas         55574Vardenis7.72
Kavaliauskas       55575Vardenis7.80
Petrauskas         55576Vardenis6.52
Ramanauskas        55580Vardenis6.60
Vasiliauskas       55581Vardenis8.00
Kazlauskas         55583Vardenis8.64
Butkus             55584Vardenis5.56
Kazlauskas         55585Vardenis7.28
Butkus             55587Vardenis8.68
Navickas           55590Vardenis5.48
Navickas           55594Vardenis5.56
Kavaliauskas       55597Vardenis5.60
Kazlauskas         55600Vardenis5.64
Jankauskas         55602Vardenis7.96
Jankauskas         55605Vardenis7.56
Jankauskas         55606Vardenis5.08
Pranevicius        55607Vardenis5.52
Navickas           55609Vardenis6.36
Petrauskas         55611Vardenis8.80
Navickas           55618Vardenis5.76
Pranevicius        55619Vardenis6.40
Kavaliauskas       55620Vardenis8.24
Petrauskas         55621Vardenis6.44
Pranevicius        55623Vardenis5.48
Petrauskas         55624Vardenis5.56
Petrauskas         55627Vardenis7.16
Jankauskas         55630Vardenis7.08
Navickas           55631Vardenis8.24
Kavaliauskas       55633Vardenis5.24
Butkus             55634Vardenis8.08
Ramanauskas        55635Vardenis6.96
Jankauskas         55637Vardenis6.76
Jankauskas         55638Vardenis7.24
Kazlauskas         55640Vardenis7.52
Kazlauskas         55641Vardenis5.52
Kazlauskas         55646Vardenis7.44
Kavaliauskas       55648Vardenis7.48
Kazlauskas         55649Vardenis5.32
Navickas           55650Vardenis5.24
Jankauskas         55651Vardenis5.32
Ramanauskas        55653Vardenis6.00
Butkus             55654Vardenis7.56
Kavaliauskas       55657Vardenis8.44
Kavaliauskas       55659Vardenis6.36
Pranevicius        55661Vardenis6.24
Kazlauskas         55663Vardenis5.28
Pranevicius        55664Vardenis7.16
Petrauskas         55666Vardenis7.12
Butkus             55667Vardenis8.16
Petrauskas         55668Vardenis5.16
Jankauskas         55669Vardenis7.36
Navickas           55670Vardenis8.56
Butkus             55671Vardenis7.28
Jankauskas         55674Vardenis5.84
Urbonas            55675Vardenis6.80
Jankauskas         55676Vardenis5.40
Ramanauskas        55677Vardenis5.44
Petrauskas         55678Vardenis6.44
Kavaliauskas       55679Vardenis7.80
Petrauskas         55680Vardenis7.08
Jankauskas         55683Vardenis6.00
Navickas           55684Vardenis6.36
Petrauskas         55685Vardenis8.48
Butkus             55687Vardenis7.60
Pranevicius        55688Vardenis7.24
Petrauskas         55689Vardenis6.20
Vasiliauskas       55692Vardenis5.92
Vasiliauskas       55694Vardenis6.12
Vasiliauskas       55697Vardenis8.32
Kavaliauskas       55698Vardenis5.92
Butkus             55699Vardenis8.08
Ramanauskas        55701Vardenis8.16
Kazlauskas         55703Vardenis6.72
Kazlauskas         55704Vardenis5.44
Vasiliauskas       55705Vardenis8.16
Urbonas            55707Vardenis5.56
Vasiliauskas       55708Vardenis7.68
Vasiliauskas       55709Vardenis6.28
Urbonas            55710Vardenis8.64
Jankauskas         55711Vardenis8.32
Urbonas            55714Vardenis7.04
Butkus             55715Vardenis8.56
Kazlauskas         55719Vardenis8.16
Jankauskas         55720Vardenis6.84
Butkus             55724Vardenis6.32
Navickas           55727Vardenis5.80
Butkus             55729Vardenis6.96
Kavaliauskas       55730Vardenis6.44
Kavaliauskas       55731Vardenis8.36
Vasiliauskas       55732Vardenis5.68
Pranevicius        55733Vardenis8.72
Petrauskas         55737Vardenis6.88
Ramanauskas        55739Vardenis7.44
Vasiliauskas       55742Vardenis7.80
Kazlauskas         55745Vardenis9.76
Butkus             55748Vardenis8.32
Urbonas            55749Vardenis7.84
Kavaliauskas       55750Vardenis6.52
Urbonas            55751Vardenis6.60
Petrauskas         55752Vardenis6.08
Ramanauskas        55753Vardenis7.64
Vasiliauskas       55757Vardenis8.24
Pranevicius        55759Vardenis9.04
Pranevicius        55760Vardenis5.76
Ramanauskas        55762Vardenis8.32
Pranevicius        55763Vardenis7.72
Vasiliauskas       55765Vardenis8.24
Ramanauskas        55767Vardenis6.84
Navickas           55770Vardenis5.44
Navickas           55772Vardenis5.32
Pranevicius        55774Vardenis5.16
Pranevicius        55775Vardenis7.00
Navickas           55777Vardenis7.72
Kazlauskas         55782Vardenis6.32
Urbonas            55785Vardenis8.24
Kazlauskas         55786Vardenis5.80
Ramanauskas        55787Vardenis6.92
Vasiliauskas       55788Vardenis5.00
Petrauskas         55789Vardenis7.84
Navickas           55790Vardenis8.08
Petrauskas         55792Vardenis8.16
Butkus             55793Vardenis5.88
Petrauskas         55799Vardenis6.36
Navickas           55800Vardenis5.84
Urbonas            55801Vardenis5.64
Ramanauskas        55804Vardenis6.84
Navickas           55805Vardenis6.36
Kazlauskas         55806Vardenis5.08
Vasiliauskas       55807Vardenis8.16
Navickas           55809Vardenis6.00
Jankauskas         55810Vardenis5.04
Urbonas            55811Vardenis7.44
Ramanauskas        55812Vardenis5.28
Jankauskas         55813Vardenis6.40
Kavaliauskas       55814Vardenis5.96
Navickas           55816Vardenis7.56
Kazlauskas         55817Vardenis8.56
Kazlauskas         55818Vardenis5.12
Pranevicius        55820Vardenis7.28
Pranevicius        55821Vardenis6.60
Urbonas            55822Vardenis7.00
Pranevicius        55823Vardenis6.56
Butkus             55824Vardenis7.92
Kavaliauskas       55825Vardenis5.16
Jankauskas         55829Vardenis8.16
Urbonas            55830Vardenis5.48
Kazlauskas         55831Vardenis5.00
Ramanauskas        55832Vardenis9.52
Ramanauskas        55833Vardenis6.88
Ramanauskas        55834Vardenis6.20
Vasiliauskas       55836Vardenis8.24
Navickas           55838Vardenis5.28
Urbonas            55839Vardenis6.92
Petrauskas         55841Vardenis6.52
Jankauskas         55843Vardenis8.64
Petrauskas         55844Vardenis6.36
Kazlauskas         55845Vardenis7.92
Jankauskas         55849Vardenis7.96
Pranevicius        55850Vardenis8.32
Pranevicius        55852Vardenis6.60
Butkus             55854Vardenis7.28
Urbonas            55857Vardenis6.60
Pranevicius        55858Vardenis7.40
Petrauskas         55860Vardenis6.08
Petrauskas         55861Vardenis5.52
Petrauskas         55862Vardenis5.16
Petrauskas         55863Vardenis6.52
Kazlauskas         55864Vardenis7.52
Ramanauskas        55865Vardenis5.92
Urbonas            55866Vardenis5.96
Vasiliauskas       55867Vardenis8.72
Vasiliauskas       55869Vardenis8.68
Pranevicius        55871Vardenis6.36
Butkus             55873Vardenis8.08
Kavaliauskas       55874Vardenis5.76
Kavaliauskas       55876Vardenis5.24
Urbonas            55877Vardenis5.68
Butkus             55878Vardenis6.24
Kavaliauskas       55879Vardenis7.12
Jankauskas         55881Vardenis5.96
Petrauskas         55882Vardenis7.16
Butkus             55883Vardenis5.36
Urbonas            55885Vardenis5.72
Kazlauskas         55887Vardenis7.32
Ramanauskas        55890Vardenis6.88
Petrauskas         55891Vardenis5.56
Kavaliauskas       55892Vardenis5.24
Vasiliauskas       55893Vardenis7.08
Vasiliauskas       55894Vardenis5.48
Kazlauskas         55897Vardenis5.16
Kavaliauskas       55900Vardenis5.40
Petrauskas         55902Vardenis7.12
Kazlauskas         55905Vardenis5.48
Ramanauskas        55906Vardenis7.00
Kazlauskas         55907Vardenis6.60
Ramanauskas        55908Vardenis6.80
Navickas           55910Vardenis5.80
Jankauskas         55911Vardenis7.16
Kavaliauskas       55913Vardenis5.68
Petrauskas         55914Vardenis7.56
Navickas           55915Vardenis5.48
Kavaliauskas       55916Vardenis7.48
Kazlauskas         55920Vardenis5.36
Urbonas            55921Vardenis7.60
Pranevicius        55923Vardenis5.08
Petrauskas         55924Vardenis7.20
Navickas           55926Vardenis5.92
Kavaliauskas       55928Vardenis5.76
Petrauskas         55929Vardenis5.52
Pranevicius        55930Vardenis6.32
Petrauskas         55931Vardenis5.48
Jankauskas         55932Vardenis7.00
Pranevicius        55933Vardenis7.36
Kavaliauskas       55934Vardenis5.16
Navickas           55936Vardenis5.76
Navickas           55937Vardenis5.36
Navickas           55939Vardenis6.88
Jankauskas         55940Vardenis6.28
Kazlauskas         55941Vardenis6.64
Pranevicius        55942Vardenis8.40
Ramanauskas        55943Vardenis7.68
Pranevicius        55945Vardenis6.24
Pranevicius        55946Vardenis6.36
Kavaliauskas       55947Vardenis6.32
Navickas           55948Vardenis6.12
Butkus             55951Vardenis5.08
Urbonas            55955Vardenis7.88
Ramanauskas        55957Vardenis7.80
Navickas           55958Vardenis8.40
Jankauskas         55960Vardenis8.88
Vasiliauskas       55962Vardenis6.56
Kavaliauskas       55963Vardenis7.64
Kazlauskas         55964Vardenis6.52
Kavaliauskas       55965Vardenis5.92
Jankauskas         55966Vardenis5.52
Kazlauskas         55967Vardenis5.60
Jankauskas         55969Vardenis6.08
Kazlauskas         55970Vardenis6.40
Navickas           55974Vardenis6.16
Jankauskas         55978Vardenis5.52
Ramanauskas        55979Vardenis7.92
Kazlauskas         55980Vardenis5.80
Kavaliauskas       55983Vardenis5.48
Kavaliauskas       55984Vardenis5.48
Navickas           55988Vardenis6.80
Urbonas            55990Vardenis7.80
Ramanauskas        55991Vardenis5.92
Kavaliauskas       55992Vardenis5.88
Urbonas            55995Vardenis8.32
Navickas           55998Vardenis6.80
Kavaliauskas       55999Vardenis6.32
Pranevicius        56000Vardenis8.32
Kavaliauskas       56001Vardenis7.88
Ramanauskas        56004Vardenis6.60
Kavaliauskas       56005Vardenis8.96
Petrauskas         56006Vardenis7.60
Kavaliauskas       56007Vardenis8.40
Butkus             56009Vardenis6.52
Navickas           56010Vardenis6.56
Vasiliauskas       56013Vardenis6.72
Petrauskas         56014Vardenis7.56
Pranevicius        56018Vardenis5.56
Petrauskas         56020Vardenis7.68
Vasiliauskas       56021Vardenis7.20
Kazlauskas         56025Vardenis5.24
Navickas           56026Vardenis7.04
Kazlauskas         56027Vardenis7.16
Urbonas            56028Vardenis7.40
Butkus             56029Vardenis6.28
Jankauskas         56032Vardenis6.44
Navickas           56033Vardenis5.84
Urbonas            56034Vardenis8.88
Butkus             56036Vardenis7.08
Urbonas            56037Vardenis6.92
Jankauskas         56038Vardenis6.52
Ramanauskas        56039Vardenis7.20
Petrauskas         56040Vardenis6.72
Vasiliauskas       56041Vardenis5.96
Vasiliauskas       56042Vardenis5.60
Kazlauskas         56045Vardenis5.00
Vasiliauskas       56046Vardenis6.24
Kavaliauskas       56049Vardenis5.92
Navickas           56053Vardenis6.52
Vasiliauskas       56054Vardenis5.56
Pranevicius        56055Vardenis7.92
Pranevicius        56057Vardenis7.20
Petrauskas         56059Vardenis5.52
Urbonas            56060Vardenis6.80
Pranevicius        56061Vardenis5.28
Kavaliauskas       56065Vardenis5.32
Pranevicius        56066Vardenis5.96
Kavaliauskas       56070Vardenis5.56
Jankauskas         56071Vardenis6.00
Kavaliauskas       56072Vardenis7.28
Urbonas            56073Vardenis7.64
Pranevicius        56074Vardenis7.32
Kavaliauskas       56075Vardenis8.08
Jankauskas         56076Vardenis6.44
Urbonas            56077Vardenis8.12
Urbonas            56078Vardenis8.60
Navickas           56079Vardenis8.80
Navickas           56080Vardenis9.52
Navickas           56081Vardenis7.00
Urbonas            56082Vardenis7.40
Pranevicius        56084Vardenis6.48
Urbonas            56085Vardenis7.92
Kazlauskas         56089Vardenis7.52
Kazlauskas         56090Vardenis7.20
Pranevicius        56091Vardenis6.24
Jankauskas         56092Vardenis7.64
Urbonas            56093Vardenis5.12
Ramanauskas        56094Vardenis5.72
Petrauskas         56096Vardenis6.32
Kazlauskas         56097Vardenis6.00
Navickas           56098Vardenis8.56
Urbonas            56099Vardenis5.04
Petrauskas         56102Vardenis8.44
Ramanauskas        56104Vardenis6.28
Petrauskas         56105Vardenis6.68
Pranevicius        56107Vardenis6.00
Ramanauskas        56108Vardenis7.76
Pranevicius        56113Vardenis8.04
Kazlauskas         56115Vardenis5.60
Vasiliauskas       56116Vardenis8.48
Kavaliauskas       56117Vardenis5.24
Vasiliauskas       56119Vardenis8.52
Urbonas            56120Vardenis5.12
Jankauskas         56121Vardenis8.04
Vasiliauskas       56123Vardenis7.28
Navickas           56125Vardenis8.28
Navickas           56126Vardenis6.16
Vasiliauskas       56127Vardenis6.20
Vasiliauskas       56129Vardenis5.72
Pranevicius        56130Vardenis7.44
Jankauskas         56131Vardenis6.20
Pranevicius        56132Vardenis5.04
Pranevicius        56133Vardenis6.76
Petrauskas         56134Vardenis8.32
Kazlauskas         56135Vardenis7.72
Urbonas            56137Vardenis5.52
Pranevicius        56139Vardenis6.40
Vasiliauskas       56140Vardenis8.04
Petrauskas         56142Vardenis5.96
Kazlauskas         56143Vardenis6.72
Butkus             56146Vardenis8.00
Jankauskas         56147Vardenis5.52
Jankauskas         56149Vardenis5.36
Kazlauskas         56152Vardenis5.08
Urbonas            56153Vardenis5.20
Butkus             56154Vardenis5.76
Vasiliauskas       56155Vardenis7.68
Jankauskas         56156Vardenis7.72
Kavaliauskas       56158Vardenis7.84
Kazlauskas         56159Vardenis7.88
Vasiliauskas       56160Vardenis5.20
Kavaliauskas       56162Vardenis7.40
Jankauskas         56163Vardenis6.96
Petrauskas         56167Vardenis5.44
Kavaliauskas       56169Vardenis6.84
Ramanauskas        56171Vardenis7.84
Butkus             56172Vardenis6.00
Jankauskas         56173Vardenis6.16
Petrauskas         56174Vardenis6.88
Navickas           56175Vardenis5.76
Ramanauskas        56176Vardenis6.60
Butkus             56177Vardenis8.52
Kavaliauskas       56179Vardenis5.96
Ramanauskas        56181Vardenis5.00
Butkus             56182Vardenis7.56
Navickas           56183Vardenis8.32
Jankauskas         56185Vardenis5.44
Navickas           56186Vardenis7.12
Petrauskas         56187Vardenis7.72
Butkus             56189Vardenis8.48
Kavaliauskas       56193Vardenis5.76
Butkus             56194Vardenis5.08
Vasiliauskas       56195Vardenis6.24
Kavaliauskas       56196Vardenis8.36
Pranevicius        56197Vardenis7.84
Urbonas            56198Vardenis6.20
Kazlauskas         56200Vardenis5.00
Petrauskas         56201Vardenis7.04
Kavaliauskas       56204Vardenis6.16
Pranevicius        56205Vardenis7.28
Kavaliauskas       56207Vardenis5.92
Vasiliauskas       56208Vardenis8.24
Ramanauskas        56209Vardenis7.04
Urbonas            56210Vardenis7.88
Vasiliauskas       56211Vardenis8.76
Kazlauskas         56212Vardenis8.72
Urbonas            56216Vardenis7.92
Petrauskas         56217Vardenis5.12
Navickas           56218Vardenis7.28
Kavaliauskas       56221Vardenis8.16
Kavaliauskas       56222Vardenis8.72
Vasiliauskas       56223Vardenis5.16
Pranevicius        56224Vardenis5.40
Navickas           56225Vardenis8.56
Urbonas            56226Vardenis7.60
Vasiliauskas       56228Vardenis7.36
Navickas           56229Vardenis6.96
Vasiliauskas       56230Vardenis5.84
Kazlauskas         56232Vardenis5.44
Ramanauskas        56233Vardenis8.56
Pranevicius        56235Vardenis7.04
Vasiliauskas       56236Vardenis6.84
Vasiliauskas       56238Vardenis5.00
Pranevicius        56239Vardenis6.36
Urbonas            56241Vardenis6.76
Kazlauskas         56243Vardenis8.08
Navickas           56244Vardenis7.84
Navickas           56245Vardenis6.08
Ramanauskas        56248Vardenis7.04
Navickas           56249Vardenis5.56
Jankauskas         56250Vardenis5.20
Petrauskas         56252Vardenis7.32
Butkus             56253Vardenis8.00
Vasiliauskas       56254Vardenis8.08
Navickas           56258Vardenis7.28
Butkus             56260Vardenis8.52
Navickas           56261Vardenis6.60
Ramanauskas        56263Vardenis5.52
Vasiliauskas       56265Vardenis5.72
Pranevicius        56266Vardenis6.88
Jankauskas         56267Vardenis5.96
Pranevicius        56269Vardenis5.84
Petrauskas         56271Vardenis8.32
Butkus             56272Vardenis6.92
Butkus             56275Vardenis6.80
Petrauskas         56277Vardenis5.72
Kavaliauskas       56278Vardenis5.08
Vasiliauskas       56279Vardenis5.52
Navickas           56280Vardenis5.84
Navickas           56281Vardenis5.64
Kazlauskas         56282Vardenis7.28
Petrauskas         56284Vardenis7.04
Jankauskas         56285Vardenis6.12
Ramanauskas        56290Vardenis6.40
Navickas           56291Vardenis5.04
Petrauskas         56292Vardenis6.68
Butkus             56293Vardenis5.64
Pranevicius        56294Vardenis6.16
Petrauskas         56297Vardenis6.04
Butkus             56298Vardenis5.40
Vasiliauskas       56301Vardenis7.16
Urbonas            56302Vardenis8.40
Jankauskas         56304Vardenis5.20
Urbonas            56307Vardenis8.32
Vasiliauskas       56310Vardenis5.60
Petrauskas         56311Vardenis5.08
Ramanauskas        56313Vardenis8.40
Ramanauskas        56316Vardenis5.72
Urbonas            56317Vardenis5.28
Navickas           56319Vardenis7.48
Navickas           56320Vardenis8.40
Navickas           56321Vardenis7.84
Jankauskas         56323Vardenis7.28
Navickas           56325Vardenis7.80
Butkus             56326Vardenis5.68
Jankauskas         56329Vardenis6.92
Petrauskas         56335Vardenis6.36
Pranevicius        56336Vardenis7.00
Urbonas            56337Vardenis8.28
Kazlauskas         56338Vardenis5.24
Vasiliauskas       56340Vardenis6.16
Vasiliauskas       56341Vardenis6.04
Urbonas            56347Vardenis7.44
Kavaliauskas       56353Vardenis7.64
Jankauskas         56356Vardenis7.24
Petrauskas         56357Vardenis5.12
Vasiliauskas       56358Vardenis6.20
Kazlauskas         56359Vardenis6.36
Kavaliauskas       56360Vardenis6.20
Pranevicius        56361Vardenis7.28
Kavaliauskas       56362Vardenis8.04
Petrauskas         56363Vardenis6.24
Navickas           56364Vardenis6.44
Navickas           56367Vardenis6.08
Kavaliauskas       56368Vardenis6.80
Navickas           56369Vardenis9.04
Kavaliauskas       56370Vardenis9.20
Pranevicius        56372Vardenis7.48
Pranevicius        56373Vardenis5.36
Ramanauskas        56374Vardenis7.88
Kazlauskas         56375Vardenis7.28
Ramanauskas        56377Vardenis5.96
Petrauskas         56380Vardenis6.44
Urbonas            56381Vardenis8.16
Kavaliauskas       56384Vardenis5.72
Urbonas            56385Vardenis6.84
Kazlauskas         56387Vardenis8.16
Urbonas            56388Vardenis6.28
Kazlauskas         56390Vardenis7.88
Jankauskas         56393Vardenis5.60
Kavaliauskas       56394Vardenis7.96
Urbonas            56397Vardenis5.68
Urbonas            56398Vardenis7.16
Jankauskas         56400Vardenis5.20
Kazlauskas         56404Vardenis6.96
Kavaliauskas       56405Vardenis8.40
Pranevicius        56407Vardenis6.28
Petrauskas         56408Vardenis5.44
Vasiliauskas       56409Vardenis7.76
Jankauskas         56410Vardenis7.64
Vasiliauskas       56411Vardenis7.44
Kavaliauskas       56413Vardenis5.60
Navickas           56416Vardenis7.76
Petrauskas         56417Vardenis6.00
Urbonas            56418Vardenis6.08
Kavaliauskas       56420Vardenis6.88
Kazlauskas         56422Vardenis6.04
Butkus             56424Vardenis5.76
Navickas           56425Vardenis6.80
Jankauskas         56426Vardenis5.44
Kazlauskas         56427Vardenis5.36
Urbonas            56429Vardenis7.76
Navickas           56430Vardenis6.32
Kavaliauskas       56432Vardenis6.28
Butkus             56434Vardenis7.28
Pranevicius        56435Vardenis8.08
Jankauskas         56437Vardenis5.52
Ramanauskas        56438Vardenis5.72
Navickas           56440Vardenis8.32
Kavaliauskas       56442Vardenis5.20
Urbonas            56445Vardenis6.12
Pranevicius        56447Vardenis8.56
Urbonas            56449Vardenis6.44
Kavaliauskas       56450Vardenis6.20
Pranevicius        56451Vardenis6.92
Navickas           56453Vardenis7.64
Kazlauskas         56454Vardenis5.68
Butkus             56455Vardenis8.08
Petrauskas         56456Vardenis7.32
Ramanauskas        56457Vardenis7.76
Ramanauskas        56459Vardenis8.24
Butkus             56461Vardenis6.88
Jankauskas         56462Vardenis8.36
Urbonas            56465Vardenis7.36
Navickas           56466Vardenis5.00
Butkus             56467Vardenis5.04
Butkus             56469Vardenis5.40
Kavaliauskas       56470Vardenis7.12
Petrauskas         56474Vardenis5.96
Jankauskas         56476Vardenis5.84
Butkus             56477Vardenis8.96
Kazlauskas         56478Vardenis8.16
Navickas           56479Vardenis5.36
Navickas           56481Vardenis5.64
Pranevicius        56482Vardenis6.72
Ramanauskas        56483Vardenis6.24
Ramanauskas        56484Vardenis5.44
Pranevicius        56486Vardenis7.04
Butkus             56487Vardenis8.28
Pranevicius        56488Vardenis5.40
Pranevicius        56490Vardenis5.16
Butkus             56492Vardenis6.64
Butkus             56494Vardenis5.84
Jankauskas         56495Vardenis6.04
Kavaliauskas       56497Vardenis5.52
Pranevicius        56498Vardenis5.72
Urbonas            56499Vardenis5.88
Kazlauskas         56500Vardenis7.16
Ramanauskas        56503Vardenis7.80
Kazlauskas         56504Vardenis5.72
Vasiliauskas       56507Vardenis8.40
Navickas           56508Vardenis5.44
Vasiliauskas       56512Vardenis7.64
Jankauskas         56513Vardenis6.40
Vasiliauskas       56514Vardenis8.04
Butkus             56516Vardenis5.64
Pranevicius        56517Vardenis8.40
Kazlauskas         56518Vardenis6.12
Navickas           56519Vardenis7.32
Ramanauskas        56520Vardenis8.72
Kazlauskas         56521Vardenis6.04
Navickas           56524Vardenis7.76
Ramanauskas        56525Vardenis6.36
Vasiliauskas       56526Vardenis7.52
Kavaliauskas       56527Vardenis7.16
Ramanauskas        56528Vardenis8.40
Butkus             56529Vardenis7.76
Butkus             56532Vardenis7.20
Urbonas            56534Vardenis6.56
Ramanauskas        56535Vardenis6.44
Jankauskas         56536Vardenis6.72
Vasiliauskas       56537Vardenis8.08
Petrauskas         56538Vardenis7.64
Kavaliauskas       56539Vardenis6.48
Butkus             56540Vardenis7.40
Vasiliauskas       56547Vardenis7.72
Vasiliauskas       56548Vardenis8.00
Urbonas            56549Vardenis5.92
Kazlauskas         56550Vardenis8.40
Pranevicius        56552Vardenis8.52
Urbonas            56555Vardenis6.44
Ramanauskas        56558Vardenis7.24
Ramanauskas        56560Vardenis8.56
Vasiliauskas       56562Vardenis8.24
Vasiliauskas       56563Vardenis6.16
Urbonas            56564Vardenis6.56
Ramanauskas        56567Vardenis5.48
Navickas           56568Vardenis5.08
Pranevicius        56569Vardenis7.64
Petrauskas         56570Vardenis7.84
Petrauskas         56571Vardenis7.76
Kazlauskas         56572Vardenis8.16
Navickas           56575Vardenis7.60
Petrauskas         56576Vardenis6.40
Kazlauskas         56577Vardenis7.52
Butkus             56579Vardenis6.80
Ramanauskas        56583Vardenis6.40
Pranevicius        56586Vardenis5.88
Butkus             56587Vardenis6.36
Kavaliauskas       56588Vardenis6.16
Jankauskas         56592Vardenis6.92
Pranevicius        56593Vardenis5.68
Navickas           56594Vardenis8.36
Jankauskas         56595Vardenis8.00
Navickas           56598Vardenis5.88
Vasiliauskas       56599Vardenis7.40
Jankauskas         56602Vardenis8.24
Jankauskas         56603Vardenis5.60
Vasiliauskas       56604Vardenis6.52
Urbonas            56605Vardenis7.48
Kavaliauskas       56606Vardenis8.40
Ramanauskas        56607Vardenis6.40
Urbonas            56608Vardenis7.92
Ramanauskas        56610Vardenis9.84
Butkus             56615Vardenis7.40
Pranevicius        56616Vardenis5.72
Pranevicius        56617Vardenis7.12
Ramanauskas        56618Vardenis6.04
Petrauskas         56619Vardenis7.24
Butkus             56620Vardenis5.00
Urbonas            56622Vardenis8.08
Ramanauskas        56623Vardenis8.72
Petrauskas         56625Vardenis6.28
Pranevicius        56629Vardenis5.16
Urbonas            56630Vardenis8.00
Urbonas            56632Vardenis5.76
Ramanauskas        56634Vardenis7.60
Vasiliauskas       56635Vardenis5.40
Vasiliauskas       56636Vardenis5.72
Pranevicius        56638Vardenis8.72
Butkus             56639Vardenis5.32
Kavaliauskas       56640Vardenis7.04
Kavaliauskas       56643Vardenis5.68
Kavaliauskas       56644Vardenis5.76
Urbonas            56647Vardenis7.88
Pranevicius        56649Vardenis6.08
Ramanauskas        56653Vardenis6.92
Kazlauskas         56656Vardenis5.44
Pranevicius        56658Vardenis7.36
Kazlauskas         56662Vardenis5.24
Urbonas            56663Vardenis6.32
Butkus             56664Vardenis8.40
Pranevicius        56665Vardenis5.36
Butkus             56669Vardenis7.88
Navickas           56670Vardenis6.76
Butkus             56674Vardenis5.32
Jankauskas         56675Vardenis5.08
Butkus             56681Vardenis6.16
Vasiliauskas       56683Vardenis5.72
Ramanauskas        56685Vardenis6.48
Jankauskas         56686Vardenis5.88
Navickas           56689Vardenis6.92
Ramanauskas        56694Vardenis6.96
Kavaliauskas       56698Vardenis7.68
Navickas           56699Vardenis7.80
Butkus             56700Vardenis6.92
Kazlauskas         56702Vardenis8.28
Kavaliauskas       56703Vardenis6.52
Butkus             56704Vardenis6.28
Pranevicius        56705Vardenis7.56
Butkus             56706Vardenis7.64
Petrauskas         56708Vardenis7.32
Kazlauskas         56711Vardenis5.08
Pranevicius        56713Vardenis5.60
Kavaliauskas       56715Vardenis7.36
Kavaliauskas       56716Vardenis5.84
Kavaliauskas       56717Vardenis6.24
Kavaliauskas       56720Vardenis7.08
Vasiliauskas       56721Vardenis6.60
Navickas           56722Vardenis5.96
Kazlauskas         56723Vardenis6.40
Kazlauskas         56726Vardenis6.80
Jankauskas         56728Vardenis7.28
Navickas           56730Vardenis6.12
Pranevicius        56731Vardenis8.64
Vasiliauskas       56732Vardenis5.40
Butkus             56737Vardenis7.56
Ramanauskas        56739Vardenis7.12
Urbonas            56740Vardenis5.92
Kavaliauskas       56741Vardenis5.04
Vasiliauskas       56743Vardenis5.52
Vasiliauskas       56744Vardenis7.76
Jankauskas         56746Vardenis5.56
Kazlauskas         56748Vardenis6.88
Vasiliauskas       56749Vardenis7.72
Jankauskas         56751Vardenis7.48
Ramanauskas        56754Vardenis5.16
Vasiliauskas       56755Vardenis8.08
Jankauskas         56756Vardenis8.28
Jankauskas         56757Vardenis8.40
Kazlauskas         56758Vardenis6.56
Navickas           56759Vardenis5.92
Navickas           56761Vardenis8.44
Vasiliauskas       56762Vardenis8.12
Pranevicius        56763Vardenis6.76
Navickas           56764Vardenis5.68
Kazlauskas         56765Vardenis7.00
Petrauskas         56766Vardenis5.28
Ramanauskas        56768Vardenis5.56
Kavaliauskas       56770Vardenis6.36
